experiment,year,time_index,month,hour,lat,lon,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500,prob_tc,decision_score,track_id,life_step,lifetime_steps,global_track_id
CTL,49.0,773.0,7.0,6.0,42.6315803527832,260.0,-0.984807753012208,-0.17364817766693033,-0.4999999999999997,-0.8660254037844388,16.520923614501953,-2.463163375854492,218.72125244140625,7.420656766043976e-05,99.7703857421875,11.244136810302734,-5.1388068199157715,244.21035766601562,0.0009105799254029989,98.94111633300781,2.9857380390167236,-0.36771970987319946,268.4668273925781,0.005354441702365875,100.43379211425781,-1.1305993795394897,0.12425772845745087,284.05889892578125,0.009776593185961246,83.8820571899414,2.341923952102661,3.817537307739258,295.15582275390625,0.015470348298549652,79.07759094238281,6.121034675743431e-05,3.5963457776233554e-05,15.507780075073242,6.392424583435059,-0.8055790066719055,6.121034675743431e-05,3.702397953020409e-05,84.1080322265625,7.012894153594971,0.6116430212756935,0.4542238488615842,1,1,11,ML_CTL_49_0001
CTL,49.0,774.0,7.0,12.0,40.73684310913086,260.0,-0.984807753012208,-0.17364817766693033,-0.4999999999999997,-0.8660254037844388,8.914044380187988,2.657323122024536,221.0094757080078,9.80602708295919e-05,100.0201416015625,10.373527526855469,-1.2928045988082886,243.1044464111328,0.0006119855679571629,76.5274658203125,9.868254661560059,-4.764941692352295,269.4567565917969,0.004301522858440876,74.55690002441406,4.332706928253174,-4.922645092010498,284.5819396972656,0.009203579276800156,76.07318878173828,0.8470621705055237,-5.159325122833252,296.8059997558594,0.01510579977184534,69.94790649414062,7.155149796744809e-05,3.6687728425022215e-05,11.232817649841309,6.867118835449219,-2.6964786052703857,7.155149796744809e-05,3.6687728425022215e-05,84.2856674194336,7.47014856338501,0.7527396374921129,1.1132775203882654,1,2,11,ML_CTL_49_0001
CTL,49.0,775.0,7.0,18.0,40.73684310913086,262.5,-0.9914448613738104,-0.13052619222005163,-0.4999999999999997,-0.8660254037844388,12.914892196655273,3.1996264457702637,221.78602600097656,0.00010768988431664184,99.89205169677734,13.72365951538086,-3.7069785594940186,244.01730346679688,0.0006491231033578515,73.72389221191406,6.878929615020752,-3.394346237182617,269.4966735839844,0.004727028775960207,81.63094329833984,1.6331673860549927,-2.023927927017212,284.3399658203125,0.01148513425141573,96.09283447265625,-2.820486545562744,-0.2087516039609909,295.09228515625,0.013630279339849949,70.13336944580078,6.320198008324951e-05,3.7693916965508834e-05,16.100284576416016,6.4660325050354,-1.2268755435943604,6.320198008324951e-05,3.7693916965508834e-05,78.97465515136719,3.0394511222839355,0.7670673343526112,1.1918251635985961,1,3,11,ML_CTL_49_0001
CTL,49.0,776.0,7.0,0.0,38.842105865478516,262.5,-0.9914448613738104,-0.13052619222005163,-0.4999999999999997,-0.8660254037844388,9.497620582580566,1.6634461879730225,222.66793823242188,0.00011709101090673357,99.90928649902344,11.840835571289062,-3.0352377891540527,242.51126098632812,0.0005308266263455153,70.95109558105469,11.335830688476562,-5.134153842926025,270.2514953613281,0.003551685018464923,57.61941909790039,6.652580738067627,-3.7754833698272705,284.9743347167969,0.008099229075014591,64.48181915283203,0.5508180856704712,-4.529428958892822,296.07275390625,0.015246975235641003,73.7430419921875,6.430723442463204e-05,2.7488707928569056e-05,10.881036758422852,7.975537300109863,-2.9621715545654297,6.430723442463204e-05,2.9467068088706583e-05,76.30587768554688,2.034148931503296,0.6849394043392654,0.7765653860283703,1,4,11,ML_CTL_49_0001
CTL,49.0,778.0,7.0,12.0,36.94736862182617,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,10.968551635742188,-0.6978917121887207,221.16004943847656,9.800436964724213e-05,99.8638916015625,11.681586265563965,-0.9112337231636047,242.0305633544922,0.0005212898249737918,72.59498596191406,11.017101287841797,-0.8972023725509644,268.3963928222656,0.0032331030815839767,60.365699768066406,9.564068794250488,-0.4803459942340851,285.53515625,0.009223838336765766,71.61892700195312,2.482542037963867,-4.101318836212158,299.5269775390625,0.011598275043070316,45.551998138427734,7.436404848704115e-05,1.7424745237804018e-05,9.143067359924316,9.142770767211914,-1.4175984859466553,7.436404848704115e-05,2.5472783818258904e-05,76.692138671875,3.7224373817443848,0.6313695141007115,0.5380965428530105,1,5,11,ML_CTL_49_0001
CTL,49.0,779.0,7.0,18.0,36.94736862182617,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,11.996603965759277,2.712146282196045,221.84693908691406,0.00010736677359091118,99.9118423461914,12.900185585021973,-0.1763537973165512,242.44876098632812,0.0005985602037981153,78.0848159790039,11.301397323608398,-2.8734776973724365,268.45269775390625,0.0035253639798611403,65.43213653564453,8.600481986999512,-2.0682003498077393,285.15435791015625,0.009759707376360893,77.67205047607422,1.0595992803573608,0.14096079766750336,296.5939636230469,0.012654419057071209,59.24446105957031,6.894644320709631e-05,1.9302904547657818e-05,11.2351713180542,9.17165470123291,-0.4529849588871002,6.894644320709631e-05,2.633040821820032e-05,74.5864486694336,0.8905189037322998,0.6458670377804661,0.6009212166245623,1,6,11,ML_CTL_49_0001
CTL,49.0,780.0,7.0,0.0,35.05263137817383,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,9.095240592956543,-0.12461687624454498,221.63641357421875,9.855404641712084e-05,96.72698211669922,9.955024719238281,-5.08522367477417,242.1958770751953,0.0004208881000522524,57.58137512207031,8.960559844970703,-6.032107353210449,269.6174621582031,0.0026644666213542223,44.758243560791016,8.369186401367188,-1.8530519008636475,284.8518981933594,0.007925309240818024,63.180904388427734,5.0163798332214355,-3.484433889389038,297.2542419433594,0.014386317692697048,64.76960754394531,5.9284062444930896e-05,2.3279326342162676e-05,5.284456253051758,8.279278755187988,-3.3158867359161377,6.22090301476419e-05,2.3279326342162676e-05,67.68184661865234,1.186816692352295,0.7066995157046035,0.8794079352285136,1,7,11,ML_CTL_49_0001
CTL,49.0,781.0,7.0,6.0,35.05263137817383,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,10.841469764709473,0.9088947176933289,222.28240966796875,0.00011139616253785789,99.9056625366211,9.42184829711914,-3.857759475708008,242.11114501953125,0.0004453349974937737,61.29502868652344,7.513438701629639,-4.185372352600098,269.1573486328125,0.0028978530317544937,50.70147705078125,8.596142768859863,-0.31709855794906616,284.1158752441406,0.008336828090250492,70.20084381103516,4.823911190032959,-3.2331671714782715,295.2257385253906,0.01459698285907507,74.33479309082031,5.0980532250832766e-05,2.398232572886627e-05,7.305318832397461,8.239361763000488,-2.1369006633758545,5.7882778492057696e-05,2.398232572886627e-05,69.29801940917969,1.4020023345947266,0.7055824371062092,0.8740245720163877,1,8,11,ML_CTL_49_0001
CTL,49.0,782.0,7.0,12.0,35.05263137817383,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,10.828224182128906,-2.037541627883911,220.21400451660156,6.796723755542189e-05,75.67324829101562,8.168951988220215,-6.433684825897217,241.65773010253906,0.00027674829470925033,39.66641616821289,5.67985200881958,-5.821506500244141,269.03985595703125,0.002745578996837139,48.24910354614258,6.487627983093262,-1.7210485935211182,283.9151611328125,0.007589531596750021,64.82994079589844,0.8835121989250183,-2.293107748031616,293.7415771484375,0.014206534251570702,79.24708557128906,4.2111270886380225e-05,1.7547215975355357e-05,9.94799518585205,6.409633636474609,-3.6613781452178955,4.2111270886380225e-05,2.2891879780218005e-05,61.67921447753906,1.3809378147125244,0.8046618477826163,1.4156899536408196,1,9,11,ML_CTL_49_0001
CTL,49.0,783.0,7.0,18.0,35.05263137817383,272.5,-0.9990482215818578,0.043619387365335764,-0.4999999999999997,-0.8660254037844388,12.92806625366211,1.013414978981018,220.7437286376953,9.495479753240943e-05,100.18177795410156,9.898955345153809,-3.8416249752044678,242.0955810546875,0.0003365902812220156,47.556007385253906,5.238351821899414,-5.071512699127197,269.71136474609375,0.0024847795721143484,41.6338996887207,6.623321056365967,-1.780036211013794,283.88641357421875,0.007993895560503006,68.41606903076172,3.7547013759613037,-0.9068193435668945,293.7994384765625,0.014647414907813072,81.42919158935547,3.8882131775608286e-05,1.75901750480989e-05,9.372188568115234,7.688678741455078,-2.1173157691955566,3.8882131775608286e-05,2.049402792181354e-05,61.03843307495117,0.546797513961792,0.6700400545259376,0.7083662237302479,1,10,11,ML_CTL_49_0001
