experiment,year,time_index,month,hour,lat,lon,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500,prob_tc,decision_score,track_id,life_step,lifetime_steps,global_track_id
CTL,42.0,737.0,7.0,6.0,42.6315803527832,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,15.065441131591797,5.738592147827148,215.83657836914062,4.002483910880983e-05,80.25432586669922,7.517014503479004,3.14082932472229,237.9260711669922,0.00024320355441886932,51.74951171875,2.5213747024536133,-0.6778072118759155,265.3504333496094,0.0027112613897770643,66.25061798095703,0.9471137523651123,-0.6346379518508911,279.24432373046875,0.004287899471819401,50.66334533691406,-0.30465516448020935,-1.0813020467758179,290.5841369628906,0.008904730901122093,60.392677307128906,4.561052264762111e-05,2.7455869712866843e-05,16.815195083618164,5.149257183074951,1.2971348762512207,4.561052264762111e-05,2.937218414444942e-05,58.696685791015625,0.7522262930870056,0.5576875251126241,0.23178222563003903,1,1,8,ML_CTL_42_0001
CTL,42.0,738.0,7.0,12.0,42.6315803527832,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,12.017648696899414,7.161409378051758,215.65872192382812,3.395354360691272e-05,69.8045425415039,6.492975234985352,3.6787052154541016,237.59371948242188,0.00014086531882639974,32.00553894042969,2.567570209503174,-1.3811671733856201,265.22198486328125,0.0024811511393636465,60.92597961425781,-0.6106153130531311,-1.4002934694290161,279.17523193359375,0.0044131469912827015,52.42817306518555,-2.102238178253174,-1.3049196004867554,290.1652526855469,0.00909613911062479,63.37371826171875,4.484311648411676e-05,2.4725171897443943e-05,16.463594436645508,3.6730682849884033,1.3507468700408936,4.484311648411676e-05,2.686850530153606e-05,55.740074157714844,0.8709021210670471,0.6871652076107092,0.7868995088322013,1,2,8,ML_CTL_42_0001
CTL,42.0,739.0,7.0,18.0,42.6315803527832,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,12.092586517333984,7.4165425300598145,215.94302368164062,2.4533068426535465e-05,49.18012237548828,8.615884780883789,3.298902750015259,236.82691955566406,0.00011611257650656626,28.034873962402344,1.6277611255645752,-1.1605279445648193,265.06268310546875,0.0024949428625404835,60.999412536621094,-1.1539208889007568,-0.9085416197776794,280.29144287109375,0.004645246546715498,51.05134201049805,-2.7628650665283203,-1.2612180709838867,290.0703125,0.01072520948946476,75.23457336425781,4.127750071347691e-05,2.1835669031133875e-05,17.204301834106445,3.683889389038086,1.4770314693450928,4.127750071347691e-05,2.5054740035557188e-05,53.39984893798828,1.7748732566833496,0.7632199239561576,1.1704144644642462,1,3,8,ML_CTL_42_0001
CTL,42.0,740.0,7.0,0.0,42.6315803527832,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,11.545801162719727,1.7954702377319336,216.64378356933594,1.6787516869953834e-05,30.39320945739746,8.287201881408691,0.7993971705436707,236.15347290039062,0.00011271356925135478,27.821096420288086,2.4596123695373535,-0.5181800723075867,264.68157958984375,0.0024598813615739346,60.39537048339844,-0.7992649078369141,-1.500749945640564,280.83953857421875,0.0048730154521763325,51.67150115966797,-3.558969020843506,-1.091873288154602,290.04229736328125,0.010929501615464687,76.8147964477539,3.969079625676386e-05,1.3521324035536963e-05,15.37825870513916,3.586876392364502,-0.1031871810555458,3.969079625676386e-05,2.2208578229765408e-05,52.051658630371094,2.8967344760894775,0.7082914251630544,0.8871003539414095,1,4,8,ML_CTL_42_0001
CTL,42.0,741.0,7.0,6.0,42.6315803527832,267.5,-0.9990482215818578,-0.04361938736533613,-0.4999999999999997,-0.8660254037844388,9.749397277832031,-1.2006099224090576,216.65972900390625,1.6587880963925272e-05,29.834383010864258,7.880246162414551,1.0049221515655518,235.88558959960938,0.0001193562857224606,29.582204818725586,2.9393832683563232,-1.0407510995864868,264.0718994140625,0.001967980060726404,50.0026969909668,-1.243135929107666,-1.7337818145751953,280.9926452636719,0.005429621785879135,57.261085510253906,-3.10972261428833,-1.412065863609314,289.8419494628906,0.010278714820742607,73.17615509033203,3.3819585951277986e-05,1.4837048183835577e-05,12.860857963562012,3.2432334423065186,-0.8764573335647583,3.3819585951277986e-05,2.2650077880825847e-05,51.71242141723633,4.127275466918945,0.6266853375415672,0.5180228975629935,1,5,8,ML_CTL_42_0001
CTL,42.0,742.0,7.0,12.0,40.73684310913086,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,11.313264846801758,0.2586559057235718,216.26405334472656,2.1869114789296873e-05,40.70077896118164,7.875432014465332,1.8060710430145264,236.56028747558594,0.0002254777355119586,52.50224304199219,2.2472140789031982,-0.9968729615211487,265.01904296875,0.001675891224294901,40.45075607299805,2.6422815322875977,-0.5846974849700928,281.46612548828125,0.005420274566859007,55.490413665771484,1.86772620677948,0.014663876965641975,289.4754333496094,0.010562989860773087,77.12913513183594,3.408332486287691e-05,1.4601840121031273e-05,9.448689460754395,5.189183712005615,0.09956406056880951,3.408332486287691e-05,2.315896563231945e-05,53.87890625,3.6822121143341064,0.6712456379432947,0.7138242953759613,1,6,8,ML_CTL_42_0001
CTL,42.0,743.0,7.0,18.0,40.73684310913086,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,12.096748352050781,-0.09102386236190796,216.27052307128906,3.0180119210854173e-05,55.65431594848633,6.96132755279541,1.6652346849441528,237.0078582763672,0.00022769230417907238,52.43159484863281,2.7998175621032715,-0.5389212369918823,265.2693786621094,0.0012968878727406263,30.337419509887695,3.0400538444519043,-1.5316331386566162,281.702880859375,0.006563737988471985,66.14443969726562,1.7887243032455444,-1.0309717655181885,290.3786315917969,0.012596222572028637,86.79315948486328,3.124769136775285e-05,1.0593234037514776e-05,10.350790977478027,5.337334632873535,-0.305463045835495,3.124769136775285e-05,2.340421087865252e-05,57.52995300292969,3.9224541187286377,0.7153615443276206,0.9215682729390773,1,7,8,ML_CTL_42_0001
CTL,42.0,744.0,7.0,0.0,40.73684310913086,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,10.641922950744629,-3.0839641094207764,216.52261352539062,3.836991163552739e-05,67.49188995361328,5.963599681854248,0.5362555384635925,237.99314880371094,0.00028022765764035285,61.31189727783203,2.4698619842529297,-1.4951345920562744,265.2094421386719,0.0012630673591047525,29.963531494140625,2.5901291370391846,-2.1816627979278564,281.6136474609375,0.006684732623398304,67.66221618652344,1.2607026100158691,-1.3713502883911133,290.3880310058594,0.012670895084738731,87.29753112792969,2.9444337997119874e-05,7.437212389049819e-06,9.536264419555664,4.585243225097656,-1.519171118736267,2.9444337997119874e-05,2.8971566280233674e-05,59.10565948486328,2.0420379638671875,0.6359811537503823,0.5579632887256418,1,8,8,ML_CTL_42_0001
CTL,42.0,752.0,7.0,0.0,35.05263137817383,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,5.069346904754639,2.5812599658966064,217.76890563964844,6.49494249955751e-05,99.92900085449219,3.3454790115356445,3.025855779647827,243.8236541748047,0.0009759753011167049,103.62932586669922,0.4493024945259094,-1.758763313293457,266.79022216796875,0.0035008061677217484,75.84661865234375,3.44968843460083,-2.7807297706604004,279.5843505859375,0.005786454305052757,66.55443572998047,3.4864563941955566,-1.9582701921463013,292.08819580078125,0.012571770697832108,77.71778106689453,4.300371801946312e-05,4.55465997220017e-05,4.8075852394104,3.1600544452667236,-0.17812950909137726,4.300371801946312e-05,4.55465997220017e-05,61.17741775512695,3.8596320152282715,0.5547309609559523,0.2198045595788547,2,1,12,ML_CTL_42_0002
CTL,42.0,755.0,7.0,18.0,35.05263137817383,270.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-2.4289023876190186,7.929338455200195,216.93264770507812,4.389800596982241e-05,75.73710632324219,1.851089596748352,5.576445579528809,241.88194274902344,0.0006977224256843328,88.48775482177734,2.117964267730713,0.14087559282779694,268.0501403808594,0.005216933321207762,99.15499114990234,2.8203580379486084,-1.8304275274276733,281.4715881347656,0.005603411700576544,57.060447692871094,0.9038118124008179,-1.3884459733963013,291.244384765625,0.011419867165386677,74.40873718261719,4.170648753643036e-05,3.925554847228341e-05,9.895862579345703,1.0528643131256104,2.085557460784912,4.170648753643036e-05,4.609183451975696e-05,61.05589294433594,1.6951276063919067,0.7181844185273764,0.9354734957848367,2,2,12,ML_CTL_42_0002
