experiment,year,time_index,month,hour,lat,lon,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500,prob_tc,decision_score,track_id,life_step,lifetime_steps,global_track_id
CTL,31.0,741.0,7.0,6.0,33.157894736842096,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,15.922019004821776,2.0230557918548584,216.41314697265625,3.5956389183411375e-05,67.43647003173828,8.938769340515137,0.8133420944213867,238.3368225097656,0.000272337871138,53.60406494140625,1.6364398002624512,-2.196695566177368,266.6332397460937,0.0043586762621998,92.44479370117188,-2.013489007949829,-2.564938545227051,283.0088806152344,0.0103759225457906,95.48748016357422,-1.7647700309753418,0.9408615827560424,289.370361328125,0.0117501784116029,86.43896484375,4.857058229390532e-05,9.666420737630688e-06,17.719865798950195,4.543793678283691,-0.1968749314546585,4.857058229390532e-05,3.553732676664367e-05,79.5356674194336,7.14660120010376,0.746463224774683,1.079837469803557,1,1,22,ML_CTL_31_0001
CTL,31.0,742.0,7.0,12.0,31.263157894736835,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,11.073514938354492,4.233537197113037,220.3322906494141,8.714176510693505e-05,99.90919494628906,7.060735702514648,4.149917602539063,241.49850463867188,0.0005801889346912,82.93450927734375,3.701854705810547,-1.161493897438049,267.77496337890625,0.0045721251517534,88.64111328125,3.974377632141113,-0.9684069156646729,282.39727783203125,0.0097739472985267,93.72809600830078,4.917438983917236,2.691110372543335,289.7919311523437,0.0127001134678721,90.88240814208984,4.9652528105070814e-05,1.5902342056506313e-05,6.346365451812744,6.1455841064453125,1.788933038711548,4.9652528105070814e-05,3.702124013216235e-05,82.03246307373047,4.477020740509033,0.6711770215554332,0.713513373176794,1,2,22,ML_CTL_31_0001
CTL,31.0,743.0,7.0,18.0,31.263157894736835,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,11.719935417175291,5.659785747528076,220.66656494140625,9.074971603695305e-05,100.04419708251952,8.602057456970215,4.510071754455566,241.7906036376953,0.0006555389845743,91.53885650634766,1.917686104774475,-2.758751630783081,267.86279296875,0.004128623753786,79.5142822265625,3.200378894805908,-2.038878917694092,282.79449462890625,0.0095743080601096,89.36785888671875,4.476471900939941,1.1009286642074585,290.2652893066406,0.0126751726493239,88.02661895751953,5.168265852262266e-05,2.1008445401093923e-05,8.558676719665527,5.983305931091309,1.294631004333496,5.168265852262266e-05,4.800798706128262e-05,80.00963592529297,2.175389051437378,0.6480597226673341,0.6105213621809447,1,3,22,ML_CTL_31_0001
CTL,31.0,744.0,7.0,0.0,31.263157894736835,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,12.290281295776367,2.879676818847656,220.45542907714844,8.862341201165691e-05,99.91740417480467,7.600842475891113,1.8032714128494265,241.67477416992188,0.0006518419831991,93.08352661132812,0.1439408957958221,-1.6888140439987185,268.0585327148437,0.003610954619944,68.4453353881836,1.6467736959457395,-2.695267677307129,283.2325744628906,0.0091548115015029,82.97200012207031,2.964895248413086,-0.4506210386753082,290.5210266113281,0.0127333085983991,86.97770690917969,5.116975444252603e-05,2.611095078464132e-05,9.902207374572754,4.929347038269043,-0.0303509533405303,5.116975444252603e-05,4.472162254387513e-05,76.1907730102539,1.8246089220047,0.6696267416391033,0.7064973539079498,1,4,22,ML_CTL_31_0001
CTL,31.0,745.0,7.0,6.0,31.263157894736835,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,9.857747077941896,3.3215343952178955,219.5933380126953,8.042039553401992e-05,100.0894546508789,4.608941078186035,0.8373210430145264,241.3584899902344,0.0006119819590821,91.00486755371094,0.796832263469696,-1.4036542177200315,268.001708984375,0.0034566903486847,65.78276062011719,1.1724401712417605,-2.8937196731567383,283.1754150390625,0.008855759166181,80.54170989990234,2.0110812187194824,-1.1969435214996338,290.2489013671875,0.0127414157614111,88.54444885253906,5.137652260600589e-05,2.9155940865166485e-05,9.054656982421877,3.689408540725708,-0.2670923769474029,5.137652260600589e-05,3.455674595898017e-05,75.03699493408203,0.6654278039932251,0.6770551392998273,0.7402711173807592,1,5,22,ML_CTL_31_0001
CTL,31.0,746.0,7.0,12.0,31.263157894736835,280.0,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,9.004627227783203,6.208190441131592,219.2322235107422,7.922136137494817e-05,101.8875961303711,3.2625620365142822,2.383087396621704,241.27511596679688,0.000622178253252,92.66341400146484,-0.6458503007888794,-3.122830629348755,267.728515625,0.003204645588994,62.16759490966797,0.2323143035173416,-3.604214668273926,283.1036682128906,0.0086433356627821,78.98316955566406,1.6252126693725586,-2.04595160484314,290.1824035644531,0.0124714225530624,87.02811431884766,5.026992585044354e-05,3.1442486942978576e-05,11.071884155273438,2.695773124694824,-0.0363437160849571,5.026992585044354e-05,3.531882248353213e-05,73.58676147460938,2.0233559608459477,0.6631586391386018,0.6774021560469321,1,6,22,ML_CTL_31_0001
CTL,31.0,747.0,7.0,18.0,31.263157894736835,282.5,-0.9762960071199336,0.2164396139381024,-0.4999999999999997,-0.8660254037844388,10.060641288757324,2.770912170410156,220.8057098388672,9.32459079194814e-05,99.89605712890624,4.988951206207275,4.3683624267578125,240.9001617431641,0.0007477331091649,109.7024383544922,0.1801602244377136,-0.1562510132789611,268.5915832519531,0.0045590135268867,84.70881652832031,2.963519096374512,-0.7309699654579163,282.7725830078125,0.009032311849296,84.44843292236328,5.393951892852783,1.6684499979019165,290.32098388671875,0.0120459357276558,83.3431396484375,4.597639053827152e-05,3.9428676245734096e-05,4.795144557952881,4.71744441986084,1.5841007232666016,4.597639053827152e-05,4.068911221111193e-05,76.27188110351562,1.9435991048812864,0.587991147617579,0.3556670572293563,1,7,22,ML_CTL_31_0001
CTL,31.0,748.0,7.0,0.0,31.263157894736835,282.5,-0.9762960071199336,0.2164396139381024,-0.4999999999999997,-0.8660254037844388,8.287836074829102,1.3322131633758545,220.18983459472656,8.64109315443784e-05,99.84690856933594,4.735804080963135,3.239509105682373,240.73617553710935,0.0006840609130449,102.01502990722656,0.7444716691970825,0.252045601606369,268.4197998046875,0.0051821027882397,96.1832275390625,1.7836861610412598,-1.7741539478302002,283.0361022949219,0.0090178763493895,82.81047058105469,3.0640640258789062,0.0765064284205436,290.3463439941406,0.0120343444868922,83.131103515625,4.862645801040344e-05,3.4170665458077565e-05,5.372578144073486,3.723172426223755,0.6252239942550659,4.862645801040344e-05,3.9800757804187015e-05,74.14244842529297,1.169330358505249,0.5797943599969024,0.3219292784345522,1,8,22,ML_CTL_31_0001
CTL,31.0,749.0,7.0,6.0,31.263157894736835,282.5,-0.9762960071199336,0.2164396139381024,-0.4999999999999997,-0.8660254037844388,7.05334997177124,3.0710692405700684,219.67041015625,8.102452557068318e-05,100.0451431274414,4.125613212585449,3.6749794483184814,240.47315979003903,0.0006010844372212,94.72520446777344,2.0654845237731934,0.0028925666119903,268.3718566894531,0.0052651115693151,97.83210754394533,1.1753971576690674,-1.9933595657348635,282.8779296875,0.009203671477735,85.41574096679688,1.8813234567642207,-0.6284418106079102,290.2345886230469,0.0120356390252709,83.74649810791016,5.3706935432273895e-05,2.780512659228407e-05,6.358949661254883,3.2602336406707764,0.8254280090332031,5.3706935432273895e-05,3.530430331011303e-05,72.4241714477539,1.446717619895935,0.6142589385909666,0.4652502443404329,1,9,22,ML_CTL_31_0001
CTL,31.0,750.0,7.0,12.0,31.263157894736835,282.5,-0.9762960071199336,0.2164396139381024,-0.4999999999999997,-0.8660254037844388,7.45975923538208,4.761107444763184,219.5820159912109,8.004324627108872e-05,99.92909240722656,3.900324106216431,4.752748012542725,240.1354217529297,0.000574839010369,93.44367980957033,2.165548086166382,-0.472827285528183,268.51885986328125,0.0049981158226728,92.58956909179688,1.2607014179229736,-2.142242431640625,283.06298828125,0.0092859547585248,85.12760925292969,1.5334601402282717,-0.9544610381126404,290.2557373046875,0.0118680670857429,82.47541809082031,5.4018484661355615e-05,2.478767055436037e-05,8.233391761779785,3.263958692550659,1.1888649463653564,5.4018484661355615e-05,3.413383819861337e-05,70.41680145263672,2.280546188354492,0.6206096914544559,0.4921368551437308,1,10,22,ML_CTL_31_0001
CTL,31.0,751.0,7.0,18.0,31.263157894736835,285.0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,5.383260726928711,3.818340301513672,217.4696044921875,5.31664518348407e-05,84.84723663330078,5.941540241241455,5.099856376647949,240.7472076416016,0.000714587920811,106.57074737548828,5.79987382888794,0.8631282448768616,269.67724609375,0.0059272111393511,99.84578704833984,5.531763076782227,1.366411209106445,282.4187316894531,0.0091342749074101,87.47522735595703,6.237683773040772,4.569876194000244,290.236328125,0.0119809908792376,83.31609344482422,4.813456325791776e-05,2.8225334972376004e-05,1.1379125118255615,5.778824329376221,3.1435227394104004,4.813456325791776e-05,3.720220411196351e-05,75.88339233398438,1.1379125118255615,0.6143430216751995,0.465605122188848,1,11,22,ML_CTL_31_0001
CTL,31.0,752.0,7.0,0.0,31.263157894736835,285.0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,4.230253219604492,5.452815532684326,217.9080352783203,5.0996834033867344e-05,78.31072998046875,5.702304840087891,4.799524784088135,240.0875396728516,0.0005443774862214,85.6473159790039,6.556466579437256,-0.1699123233556747,269.20953369140625,0.0055764503777027,96.31143188476562,4.635087490081787,-0.0137535277754068,282.9825744628906,0.009293807670474,85.67163848876953,5.309262752532959,2.689562559127808,290.3688049316406,0.0117774447426199,81.21055603027344,5.2716783102368936e-05,2.2888823878020048e-05,2.966450452804565,5.286675453186035,2.551647424697876,5.2716783102368936e-05,4.401700425660238e-05,72.72074127197266,1.861416339874268,0.7692057703621975,1.203831982705327,1,12,22,ML_CTL_31_0001
CTL,31.0,753.0,7.0,6.0,33.157894736842096,287.5,-0.9537169507482268,0.3007057995042734,-0.4999999999999997,-0.8660254037844388,7.894746780395508,9.25558853149414,216.8067779541016,5.590369255514816e-05,98.05670166015624,5.936800956726074,4.30603551864624,241.3675994873047,0.0007427604286931,103.26992797851562,3.67634916305542,-0.5458112359046936,269.2431640625,0.0057101296260952,99.59613037109376,3.085374593734741,0.9031962156295776,281.64752197265625,0.0096729565411806,97.60345458984376,3.0556328296661377,5.316823959350586,288.97052001953125,0.0121168149635195,91.42092895507812,5.436686478788033e-05,4.10939464927651e-05,6.239462375640869,4.729781150817871,3.847166538238525,5.436686478788033e-05,4.48434439022094e-05,80.1648178100586,5.199490070343018,0.6885291374553493,0.7932518427998771,1,13,22,ML_CTL_31_0001
CTL,31.0,754.0,7.0,12.0,33.157894736842096,287.5,-0.9537169507482268,0.3007057995042734,-0.4999999999999997,-0.8660254037844388,8.323721885681152,10.7440824508667,217.1300506591797,4.892835204373114e-05,81.95899200439453,7.121944427490234,5.675612449645996,240.3617248535156,0.0006062316242605,93.9508819580078,5.223700046539307,-1.3789408206939695,268.93853759765625,0.0054298071190714,96.7070541381836,3.630393505096436,-1.0804916620254517,282.48004150390625,0.0098740085959434,94.16632080078124,3.791927099227905,3.363348484039306,289.3902893066406,0.0121641289442777,89.30120849609375,6.238453352125362e-05,3.299539093859494e-05,8.660969734191895,5.618337631225586,3.464722156524658,6.238453352125362e-05,5.114248051540926e-05,81.91143035888672,4.156550884246826,0.7964762643471178,1.364414693769262,1,14,22,ML_CTL_31_0001
CTL,31.0,755.0,7.0,18.0,33.157894736842096,287.5,-0.9537169507482268,0.3007057995042734,-0.4999999999999997,-0.8660254037844388,10.12205982208252,10.85834789276123,218.22679138183597,4.974257535650395e-05,74.88333129882812,9.191661834716797,5.214152812957764,240.1706085205078,0.0002668921370059,43.71232604980469,7.178196907043457,-2.549782514572144,268.38531494140625,0.0037838080897927,69.30661010742188,4.173257350921631,-2.900868654251098,283.2167053222656,0.0102250799536705,92.79200744628906,4.853203773498535,0.6307774782180786,289.9062805175781,0.0118107255548238,83.88070678710938,6.378213583957404e-05,1.9924627849832177e-05,11.50495719909668,7.103675842285156,2.2505252361297607,6.378213583957404e-05,5.2841198339592665e-05,80.9626235961914,1.048875093460083,0.9319198286658492,2.6165607893197547,1,15,22,ML_CTL_31_0001
CTL,31.0,756.0,7.0,0.0,35.05263157894736,290.0,-0.9396926207859084,0.342020143325669,-0.4999999999999997,-0.8660254037844388,14.917313575744627,9.190571784973145,217.966796875,5.836625496158376e-05,89.06183624267578,10.62287139892578,4.027975082397461,240.36119079589844,0.0004328476788941,67.31129455566406,3.7508161067962646,-1.678141951560974,267.7927551269531,0.0042035724036395,80.66458892822266,0.9508194327354432,0.2549386918544769,282.1994323730469,0.0091458717361092,88.91949462890625,1.4330929517745972,4.539309024810791,289.1698913574219,0.0121750859543681,90.6998519897461,6.164417573018e-05,2.991799010487739e-05,14.263886451721191,6.334982395172119,3.2669308185577397,6.164417573018e-05,5.004143531550653e-05,82.156494140625,4.086960792541504,0.8876142879693097,2.066600476020604,1,16,22,ML_CTL_31_0001
CTL,31.0,757.0,7.0,6.0,35.05263157894736,290.0,-0.9396926207859084,0.342020143325669,-0.4999999999999997,-0.8660254037844388,14.50992488861084,4.339735984802246,218.21038818359372,6.865414616186172e-05,101.52930450439452,11.727107048034668,3.531771421432495,239.83676147460935,0.0002253439015476,38.993045806884766,6.2826008796691895,-2.1931252479553223,267.8598327636719,0.002162437653169,39.98228454589844,3.2057645320892334,-2.1757874488830566,282.5785827636719,0.0091054290533065,86.2262954711914,2.319735527038574,0.0490680038928985,289.1187438964844,0.0123101714998483,91.98568725585938,6.45592444925569e-05,1.736730155244004e-05,12.923255920410156,7.609026908874512,0.7103325724601746,6.45592444925569e-05,4.207242091069929e-05,77.22019958496094,2.2474653720855717,0.9072043577159048,2.27996805589662,1,17,22,ML_CTL_31_0001
CTL,31.0,758.0,7.0,12.0,35.05263157894736,292.5,-0.9238795325112866,0.38268343236509,-0.4999999999999997,-0.8660254037844388,14.845467567443848,4.490389347076416,218.0121917724609,6.761719123460352e-05,102.865966796875,12.381477355957031,4.534200668334961,239.28363037109372,0.0003479511942714,61.44434356689453,8.460606575012207,0.0145387919619679,267.5304260253906,0.0040508401580154,77.91088104248047,5.834458351135254,1.1851550340652466,281.93634033203125,0.0087871979922056,86.97041320800781,5.900324821472168,5.759242534637451,289.15191650390625,0.0125577561557292,93.62931060791016,6.321801629383117e-05,2.812931961670984e-05,9.034687042236328,9.484466552734377,3.1967053413391118,6.321801629383117e-05,3.536457370501012e-05,81.6120376586914,6.387740135192871,0.8427455095938834,1.6787995748075757,1,18,22,ML_CTL_31_0001
CTL,31.0,759.0,7.0,18.0,35.05263157894736,292.5,-0.9238795325112866,0.38268343236509,-0.4999999999999997,-0.8660254037844388,15.860817909240724,2.886892557144165,218.0972137451172,5.4427124268841e-05,82.29566192626953,14.32043170928955,2.892496347427368,239.1778564453125,0.0002413547772448,44.46694946289063,10.662731170654297,-1.707162618637085,267.4866943359375,0.0020085540600121,38.32966995239258,6.8019609451293945,-2.8997244834899902,282.97900390625,0.008066470734775,74.33003997802734,6.716090679168701,-0.4110004007816314,289.6137084960937,0.0124961975961923,90.4413604736328,6.130690599093214e-05,9.249148206436075e-06,9.721220970153809,10.872406005859377,0.1523003280162811,6.130690599093214e-05,2.72042252618121e-05,73.39244842529297,4.640352725982666,0.92930829123536,2.5761122440049613,1,19,22,ML_CTL_31_0001
CTL,31.0,760.0,7.0,0.0,35.05263157894736,295.0,-0.9063077870366498,0.4226182617406996,-0.4999999999999997,-0.8660254037844388,16.684152603149414,1.029976487159729,217.9333038330078,5.7753484725253657e-05,88.39659118652344,14.762145042419434,2.548078775405884,239.2701568603516,0.000301737250993,55.38322448730469,11.065988540649414,-1.4444314241409302,267.15869140625,0.0024603705387562,47.71460723876953,8.959609985351562,-1.0906813144683838,282.4811706542969,0.0083870682865381,79.97650909423828,9.234670639038086,2.86144495010376,289.25103759765625,0.012894682586193,95.50330352783205,5.718065949622542e-05,1.0728916095104069e-05,7.671313762664795,12.141313552856444,0.7808775305747986,5.718065949622542e-05,2.4284536266350187e-05,72.67350769042969,5.897350788116455,0.8783995369101221,1.9773607657283567,1,20,22,ML_CTL_31_0001
CTL,31.0,761.0,7.0,6.0,36.94736842105263,297.5,-0.8870108331782216,0.4617486132350341,-0.4999999999999997,-0.8660254037844388,21.032058715820312,5.519919872283936,217.1440887451172,4.817888111574575e-05,80.79367065429688,17.161144256591797,5.743905067443848,238.9517822265625,0.000360171572538,72.33646392822266,11.734210014343262,0.146701693534851,266.1131896972656,0.0015742274699732,34.0251350402832,8.184118270874023,-0.6973825097084045,281.1835327148437,0.0079600913450121,82.86119842529297,7.382224082946777,1.8463902473449707,288.3651733398437,0.0126760555431246,99.44253540039062,5.395790140028112e-05,1.019685350911459e-05,14.135516166687012,13.09875202178955,2.511906862258911,5.395790140028112e-05,1.5914234609226696e-05,67.37224578857422,5.540172576904297,0.8039303037229263,1.4110423892370585,1,21,22,ML_CTL_31_0001
CTL,31.0,762.0,7.0,12.0,36.94736842105263,300.0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,18.64684295654297,8.862360000610352,216.631103515625,6.202852091519162e-05,113.7601089477539,14.409621238708496,6.013830184936523,238.87823486328125,0.000388472166378,77.83026885986328,10.442601203918455,-0.150200679898262,266.0992431640625,0.0020906536374241,45.30633544921875,8.10125732421875,0.2448438555002212,280.9247741699219,0.0080317389219999,85.3387222290039,8.302726745605469,3.67348575592041,288.484619140625,0.0125133674591779,97.41787719726562,5.136294930707663e-05,1.1646082384686451e-05,11.572603225708008,11.980609893798828,3.728863477706909,5.136294930707663e-05,1.461326246499084e-05,64.41928100585938,4.929543972015381,0.56133357119631,0.2465760489042905,1,22,22,ML_CTL_31_0001
CTL,31.0,787.0,7.0,18.0,40.73684210526315,287.5,-0.9537169507482268,0.3007057995042734,-0.4999999999999997,-0.8660254037844388,32.69449234008789,-4.87139368057251,216.3239898681641,5.020925163989887e-05,94.63101196289062,22.69896697998047,-0.1482983231544494,240.3418884277344,0.0005762791843153,93.39620208740234,7.942086219787598,-1.1839808225631714,266.3378295898437,0.0025338672567158,56.263648986816406,5.1967082023620605,1.9365018606185915,281.1932678222656,0.0083300406113266,86.44363403320312,5.412819862365723,3.799203157424927,289.8056945800781,0.0136863198131322,97.87551879882812,6.54083487461321e-05,1.6324811440426856e-05,28.626367568969727,14.789013862609863,-0.0935935527086258,6.54083487461321e-05,2.727197716012597e-05,80.38986206054688,10.26030158996582,0.6314156105629046,0.538294606166444,2,1,8,ML_CTL_31_0002
CTL,31.0,789.0,7.0,6.0,40.73684210526315,290.0,-0.9396926207859084,0.342020143325669,-0.4999999999999997,-0.8660254037844388,33.87908935546875,-6.63101053237915,217.083984375,4.687399632530287e-05,82.18533325195312,24.13880920410156,-0.7269039154052734,238.76356506347656,0.0001995857455767,36.70288848876953,12.436311721801758,0.5644875764846802,266.7218322753906,0.002134894253686,44.634708404541016,8.978038787841797,0.4977824091911316,281.46942138671875,0.0067375665530562,68.85533142089844,8.830162048339844,1.2751907110214231,289.29443359375,0.0133521379902958,98.6495590209961,6.271387974265963e-05,5.922764557908522e-06,26.26702880859375,17.652482986450195,-1.0040907859802246,6.271387974265963e-05,2.0092578779440373e-05,79.10418701171875,13.475769996643066,0.8222949755161815,1.5319741718247788,2,2,8,ML_CTL_31_0002
CTL,31.0,790.0,7.0,12.0,42.63157894736841,292.5,-0.9238795325112866,0.38268343236509,-0.4999999999999997,-0.8660254037844388,31.77926254272461,2.8991968631744385,216.3072967529297,3.0454883017227985e-05,58.15876770019531,25.85002899169922,4.453509330749512,236.22781372070312,0.0001572390465298,43.33349990844727,13.841018676757812,1.2767845392227173,264.7061462402344,0.0015227051917463,39.90561676025391,6.160489082336426,2.1586227416992188,281.11871337890625,0.0073750419542193,77.130859375,4.941487312316895,3.779625415802002,289.03790283203125,0.0133468965068459,100.24523162841795,6.0189591749804094e-05,1.044573582476005e-05,26.85221290588379,16.51445770263672,2.913547992706299,6.0189591749804094e-05,2.6312949557905085e-05,76.94259643554688,17.7336483001709,0.6677270607433848,0.6979227609718819,2,3,8,ML_CTL_31_0002
