sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
IBT_2016215N16283_2016080206,2016215N16283,EARL,2016-08-02 06:00:00,2016-08-02,2016,8,6,,TS,16.299999237060547,282.5,40.0,1004.0,IBTRACS_ERA5,OBS,1,16.299999237060547,282.5,2016215N16283,EARL,0.0,test,-0.9762960071199336,0.2164396139381024,-0.8660254037844385,-0.5000000000000004,-3.8362884521484375,3.071327209472656,221.0665283203125,9.18185178306885e-05,59.15581512451172,-2.4762725830078125,-1.20086669921875,243.33050537109372,0.0006379190017469,59.23067474365234,-10.68378448486328,-0.8512420654296875,268.5039367675781,0.0036588022485375,67.6363296508789,-12.610565185546877,4.468238830566406,282.5744323730469,0.0083055440336465,78.6624755859375,-15.18661880493164,5.008769989013672,291.095458984375,0.0127042289823293,83.68885803222656,1.7315656805294566e-05,3.505668428260833e-05,11.514498710632324,-8.95870590209961,2.099245548248291,3.675650805234909e-05,3.505668428260833e-05,63.7541618347168,1.511851787567139
IBT_2016215N16283_2016080212,2016215N16283,EARL,2016-08-02 12:00:00,2016-08-02,2016,8,12,,TS,16.299999237060547,280.79998779296875,40.0,1003.0,IBTRACS_ERA5,OBS,1,16.299999237060547,280.79998779296875,2016215N16283,EARL,0.0,test,-0.9822872906507966,0.187381105306585,-0.8660254037844385,-0.5000000000000004,-1.8279876708984373,5.802040100097656,220.9075927734375,8.551020437153056e-05,56.13039779663086,-0.0603790283203125,-3.58868408203125,243.072998046875,0.0003776497615035,35.927616119384766,-10.26203155517578,-6.203048706054688,268.6921081542969,0.0031353763770312,57.14154815673828,-11.235198974609377,-1.4906234741210938,283.6144714355469,0.0080956611782312,71.48174285888672,-11.43588638305664,1.524394989013672,291.879150390625,0.0128432568162679,80.50676727294922,2.934682197519578e-05,1.4633704267907888e-05,10.51712703704834,-6.964296817779541,-0.7911842465400696,3.675650805234909e-05,3.505668428260833e-05,64.38533020019531,1.511851787567139
IBT_2016215N16283_2016080218,2016215N16283,EARL,2016-08-02 18:00:00,2016-08-02,2016,8,18,,TS,16.299999237060547,279.20001220703125,45.0,1001.0,IBTRACS_ERA5,OBS,1,16.299999237060547,279.20001220703125,2016215N16283,EARL,0.0,test,-0.987136231009817,0.1598813980040623,-0.8660254037844385,-0.5000000000000004,-1.8279876708984373,5.802040100097656,220.9075927734375,8.551020437153056e-05,56.13039779663086,-0.0603790283203125,-3.58868408203125,243.072998046875,0.0003776497615035,35.927616119384766,-10.26203155517578,-6.203048706054688,268.6921081542969,0.0031353763770312,57.14154815673828,-11.235198974609377,-1.4906234741210938,283.6144714355469,0.0080956611782312,71.48174285888672,-11.43588638305664,1.524394989013672,291.879150390625,0.0128432568162679,80.50676727294922,2.934682197519578e-05,1.4633704267907888e-05,10.51712703704834,-6.964296817779541,-0.7911842465400696,3.675650805234909e-05,3.505668428260833e-05,64.38533020019531,1.511851787567139
IBT_2016215N16283_2016080300,2016215N16283,EARL,2016-08-03 00:00:00,2016-08-03,2016,8,0,,TS,16.399999618530273,277.79998779296875,55.0,994.0,IBTRACS_ERA5,OBS,1,16.399999618530273,277.79998779296875,2016215N16283,EARL,0.0,test,-0.9907478693860156,0.1357153613526135,-0.8660254037844385,-0.5000000000000004,-3.4101219177246094,3.8825912475585938,221.60330200195312,0.0001023007789626,61.89351272583008,-7.271308898925781,-0.4685783386230469,244.213134765625,0.0007415256113745,63.373783111572266,-10.44416046142578,4.818565368652344,268.6690673828125,0.0045459787361323,82.99381256103516,-13.35580825805664,5.3166046142578125,282.9940795898437,0.0080553200095891,74.1591796875,-19.28530502319336,7.446712493896484,291.8955383300781,0.0128837525844573,80.67704010009766,3.541525438777171e-05,4.287206320441328e-05,16.270353317260742,-10.753340721130373,4.199179172515869,5.977100590826012e-05,4.301454464439303e-05,66.31893920898438,6.332570552825928
IBT_2016215N16283_2016080306,2016215N16283,EARL,2016-08-03 06:00:00,2016-08-03,2016,8,6,,TS,16.0,276.8999938964844,55.0,993.0,IBTRACS_ERA5,OBS,1,16.0,276.8999938964844,2016215N16283,EARL,0.0,test,-0.99275735472719,0.1201367330797376,-0.8660254037844385,-0.5000000000000004,-5.276332855224609,-2.0142593383789062,222.1312561035156,0.0001033685402944,58.80991363525391,-2.440132141113281,-0.1209220886230468,244.21392822265625,0.0008302787318825,70.95372772216797,0.9602584838867188,2.968833923339844,268.371337890625,0.0036429087631404,68.02193450927734,2.38003158569336,4.9114532470703125,283.46295166015625,0.0089801605790853,80.10310363769531,-2.18130111694336,5.917049407958984,291.9883117675781,0.0141679346561431,88.20024108886719,5.538289406104013e-05,3.4576907637529075e-05,8.513805389404297,-1.3114951848983765,2.3324310779571533,5.977100590826012e-05,4.301454464439303e-05,69.58361053466797,4.019251823425293
IBT_2016215N16283_2016080312,2016215N16283,EARL,2016-08-03 12:00:00,2016-08-03,2016,8,12,,TS,16.299999237060547,275.70001220703125,60.0,989.0,IBTRACS_ERA5,OBS,1,16.299999237060547,275.70001220703125,2016215N16283,EARL,0.0,test,-0.9950555488008442,0.0993199617430988,-0.8660254037844385,-0.5000000000000004,-4.182582855224609,1.7269515991210938,221.77493286132807,9.767815936356784e-05,57.92504501342773,-5.736763000488281,-1.7063713073730469,244.88653564453125,0.000689067877829,55.3067626953125,-9.14960479736328,-2.704505920410156,269.2315673828125,0.0041205654852092,72.10372161865234,-13.60654067993164,-1.0018768310546875,283.20782470703125,0.0087228175252676,79.15528106689453,-16.22866439819336,1.6567955017089844,291.4065246582031,0.0137844979763031,89.03024291992188,5.977100590826012e-05,4.301454464439303e-05,12.04628562927246,-9.780831336975098,-0.405801385641098,5.977100590826012e-05,4.301454464439303e-05,68.5846176147461,6.237820148468018
IBT_2016215N16283_2016080318,2016215N16283,EARL,2016-08-03 18:00:00,2016-08-03,2016,8,18,,TS,16.899999618530273,274.6000061035156,65.0,988.0,IBTRACS_ERA5,OBS,1,16.899999618530273,274.6000061035156,2016215N16283,EARL,0.0,test,-0.9967788699129352,0.0801990305121676,-0.8660254037844385,-0.5000000000000004,-4.182582855224609,1.7269515991210938,221.77493286132807,9.767815936356784e-05,57.92504501342773,-5.736763000488281,-1.7063713073730469,244.88653564453125,0.000689067877829,55.3067626953125,-9.14960479736328,-2.704505920410156,269.2315673828125,0.0041205654852092,72.10372161865234,-13.60654067993164,-1.0018768310546875,283.20782470703125,0.0087228175252676,79.15528106689453,-16.22866439819336,1.6567955017089844,291.4065246582031,0.0137844979763031,89.03024291992188,5.977100590826012e-05,4.301454464439303e-05,12.04628562927246,-9.780831336975098,-0.405801385641098,5.977100590826012e-05,4.301454464439303e-05,68.5846176147461,6.237820148468018
NEG_20160803_00264,,,2016-08-03 00:00:00,2016-08-03,2016,8,0,,BG,27.5,,,,IBTRACS_ERA5,OBS,0,27.5,345.0,,,6961.402910743277,test,-0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004,8.22366714477539,2.7181625366210938,220.76834106445312,1.1873083167301957e-05,7.922513484954834,7.118949890136719,2.705005645751953,240.92877197265625,2.931527342298068e-05,3.422487258911133,-0.9186477661132812,0.5848007202148438,267.2447509765625,0.0006341704865917,12.901436805725098,-4.811618804931641,6.2539825439453125,287.60357666015625,0.003551160916686,24.078702926635746,-3.36001205444336,-3.755069732666016,299.4968566894531,0.0036279854830354,14.228960037231444,9.57695101533318e-06,8.516853995388374e-07,13.269678115844728,1.2504676580429075,1.7013763189315796,2.984721322718542e-05,2.6733263439382423e-05,20.21903610229492,5.477186679840088
IBT_2016215N16283_2016080400,2016215N16283,EARL,2016-08-04 00:00:00,2016-08-04,2016,8,0,,TS,17.299999237060547,273.1000061035156,70.0,984.0,IBTRACS_ERA5,OBS,1,17.299999237060547,273.1000061035156,2016215N16283,EARL,0.0,test,-0.9985366645653824,0.0540789193553353,-0.8660254037844385,-0.5000000000000004,-3.961959838867188,1.2001419067382812,222.3894500732422,0.00011237081344,62.045372009277344,-6.795669555664063,5.507698059082031,245.4503936767578,0.0009868717752397,75.17533111572266,-7.153358459472656,7.989109039306641,269.0058288574219,0.0052884048782289,94.12535858154295,-6.704689025878906,7.9183349609375,283.04937744140625,0.0092861372977495,85.17203521728516,-6.241607666015625,6.881282806396484,291.7655029296875,0.013877548277378,87.61721801757812,6.20741120656021e-05,6.166097591631114e-05,6.121450424194336,-6.171456813812256,5.899313449859619,6.20741120656021e-05,6.555113941431046e-05,67.84104919433594,6.121450424194336
IBT_2016215N16283_2016080406,2016215N16283,EARL,2016-08-04 06:00:00,2016-08-04,2016,8,6,,TS,17.399999618530273,271.70001220703125,75.0,979.0,IBTRACS_ERA5,OBS,1,17.399999618530273,271.70001220703125,2016215N16283,EARL,0.0,test,-0.9995598537988823,0.029666457044224,-0.8660254037844385,-0.5000000000000004,-3.961959838867188,1.2001419067382812,222.3894500732422,0.00011237081344,62.045372009277344,-6.795669555664063,5.507698059082031,245.4503936767578,0.0009868717752397,75.17533111572266,-7.153358459472656,7.989109039306641,269.0058288574219,0.0052884048782289,94.12535858154295,-6.704689025878906,7.9183349609375,283.04937744140625,0.0092861372977495,85.17203521728516,-6.241607666015625,6.881282806396484,291.7655029296875,0.013877548277378,87.61721801757812,6.20741120656021e-05,6.166097591631114e-05,6.121450424194336,-6.171456813812256,5.899313449859619,6.20741120656021e-05,6.555113941431046e-05,67.84104919433594,6.121450424194336
