candidate_lat,candidate_lon,experiment,hour,label_tc,lat,lon_cos,lon_sin,model_year,month,month_cos,month_sin,name,pres_hpa,q_200,q_300,q_500,q_700,q_850,rh700_mean_r500,rh_200,rh_300,rh_500,rh_700,rh_850,sample_id,shear_min_r500,sid,source,split,steer_u_850_200,steer_v_850_200,t_200,t_300,t_500,t_700,t_850,time,u_200,u_300,u_500,u_700,u_850,v_200,v_300,v_500,v_700,v_850,wind_kt,wshear_850_200,year,zeta500_max_r500,zeta850_max_r500,zeta_500,zeta_850
31.299999237060547,280.29998779296875,OBS,18,1,31.299999237060547,0.1788020054967976,-0.9838850760278476,,7,-0.8660254037844388,-0.4999999999999997,ANA,1012.0,2.0742081687785685e-05,8.917905506677926e-05,0.0007600571261718,0.0049398173578083,0.0099600879475474,64.8499526977539,14.172128677368164,9.100096702575684,15.310690879821776,46.85853576660156,61.5048942565918,IBT_1991181N26282_1991070218,1.2723652124404907,1991181N26282,IBTRACS_ERA5,train,-2.331113338470459,-0.2423126250505447,220.56756591796875,242.3339233398437,267.37384033203125,282.5513610839844,292.1166381835937,1991-07-02 18:00:00,-2.447662353515625,-2.3125152587890625,-1.3735809326171875,-3.283977508544922,-2.237831115722656,1.3892440795898438,-0.6224784851074219,-1.1481552124023438,-0.9558677673339844,0.1256942749023437,25.0,1.280854105949402,1991,2.870331627491396e-05,4.901524516753853e-05,2.446689904900268e-06,1.1817916856671218e-05
2.5,337.5,OBS,0,0,2.5,0.9238795325112868,-0.3826834323650895,,7,-0.8660254037844388,-0.4999999999999997,,,3.6349185393191874e-05,0.0002224829804617,0.0033321762457489,0.002814554143697,0.00558144133538,47.330867767333984,30.06265640258789,25.88553237915039,74.71864318847656,26.8188705444336,37.4083137512207,NEG_19910702_01092,5.210363388061523,,IBTRACS_ERA5,train,-7.617807865142822,-1.540554761886597,218.9632568359375,240.9642944335937,265.97821044921875,282.4849548339844,290.82379150390625,1991-07-02 00:00:00,-21.170562744140625,-11.184463500976562,-7.2749481201171875,-1.8315849304199217,3.372520446777344,-2.747474670410156,1.078815460205078,-3.022056579589844,-2.3895835876464844,-0.6224746704101562,,24.634904861450195,1991,3.182122964062728e-05,6.172114353830693e-06,6.641866548307007e-06,-2.4121578462654725e-05
50.0,5.0,OBS,0,0,50.0,0.9961946980917455,0.0871557427476581,,7,-0.8660254037844388,-0.4999999999999997,,,2.3563989088870585e-05,0.0002102025609929,0.0011795844184234,0.0037863780744373,0.0068501560017466,62.844459533691406,15.003890991210938,65.7923355102539,46.62254333496094,59.81607055664063,61.47868728637695,NEG_19910702_02680,4.437204837799072,,IBTRACS_ERA5,train,3.3086326122283936,12.59401512145996,221.16680908203125,231.17315673828125,258.85699462890625,275.2256774902344,286.3104858398437,1991-07-02 00:00:00,7.513519287109375,6.6425628662109375,4.5409698486328125,0.1032295227050781,-2.257118225097656,15.478599548339844,15.541828155517578,15.467323303222656,9.640811920166016,6.841514587402344,,13.040882110595703,1991,3.454224861343391e-05,2.0799890990019776e-05,-2.210692036896944e-05,3.270297838753322e-06
37.5,0.0,OBS,0,0,37.5,1.0,0.0,,7,-0.8660254037844388,-0.4999999999999997,,,1.5055426047183572e-05,0.0001001463097054,0.0009665872203186,0.0052374829538166,0.0031701056286692,48.69955062866211,9.57622241973877,22.62800979614257,32.13406753540039,60.445274353027344,20.573116302490234,NEG_19910702_03039,11.23836612701416,,IBTRACS_ERA5,train,12.8119535446167,1.9650604724884035,221.1757202148437,234.29595947265625,260.98565673828125,279.6861267089844,291.3309936523437,1991-07-02 00:00:00,23.36679077148437,22.509506225585938,11.418655395507812,5.470905303955078,1.2939071655273438,3.209068298339844,4.324054718017578,1.820594787597656,0.7177162170410156,-0.2461318969726562,,22.34167861938477,1991,1.4351307981996795e-05,2.678914825082757e-05,1.4040157111594452e-05,3.244995241402649e-07
31.5,281.0,OBS,0,1,31.5,0.1908089953765451,-0.981627183447664,,7,-0.8660254037844388,-0.4999999999999997,ANA,1011.0,2.968348417198285e-05,0.0002168718056054,0.0009971889667212,0.006134832277894,0.0127173541113734,61.81780242919922,20.62181663513184,21.51510429382324,19.542240142822266,57.64568328857422,77.83480834960938,IBT_1991181N26282_1991070300,1.3204509019851685,1991181N26282,IBTRACS_ERA5,train,5.999259948730469,-1.7682921886444092,220.4266662597656,242.63052368164065,267.7347412109375,282.6913452148437,292.2579650878906,1991-07-03 00:00:00,6.425655364990234,9.16828155517578,5.234176635742188,3.9694900512695312,5.198696136474609,-1.4268264770507812,-1.95989990234375,-2.480792999267578,-2.0351333618164062,-0.9388084411621094,25.0,1.3204509019851685,1991,2.8175494662718847e-05,3.441306762397289e-05,-6.622429282288067e-06,4.604057266988093e-06
32.5,282.6000061035156,OBS,6,1,32.5,0.2181433453574827,-0.9759167387007184,,7,-0.8660254037844388,-0.4999999999999997,ANA,1010.0,3.3201555197592825e-05,0.0002356454060645,0.0019338089041411,0.0067872051149606,0.0126334307715296,62.83384323120117,22.75790405273437,22.77718734741211,37.60340118408203,64.08716583251953,81.53268432617188,IBT_1991181N26282_1991070306,1.3204509019851685,1991181N26282,IBTRACS_ERA5,train,5.0228681564331055,-0.1468078643083572,220.5404357910156,242.90499877929688,267.83709716796875,282.61932373046875,291.4187316894531,1991-07-03 06:00:00,3.8654747009277344,7.652046203613281,4.574508666992188,4.059455871582031,4.962856292724609,2.0588912963867188,0.40667724609375,-1.348102569580078,-2.1442642211914062,0.2927589416503906,25.0,2.0792956352233887,1991,2.8175494662718847e-05,3.441306762397289e-05,2.329841117898468e-05,3.196631951141171e-05
33.900001525878906,284.6000061035156,OBS,12,1,33.900001525878906,0.2520694613297286,-0.9677091436299134,,7,-0.8660254037844388,-0.4999999999999997,ANA,1008.0,2.194931403209921e-05,0.0002403038815828,0.0021728756837546,0.0064925495535135,0.0116981146857142,62.33961486816406,14.604829788208008,23.7072696685791,42.90927505493164,62.43342208862305,75.6607666015625,IBT_1991181N26282_1991070312,1.3204509019851685,1991181N26282,IBTRACS_ERA5,train,5.305363655090332,4.213543891906738,220.79226684570312,242.68923950195312,267.6343994140625,282.3500366210937,291.3844299316406,1991-07-03 12:00:00,7.565547943115234,7.569160461425781,3.959762573242188,3.3015213012695312,4.130825042724609,6.432304382324219,5.73638916015625,2.408123016357422,1.8691635131835933,4.621738433837891,30.0,3.88271427154541,1991,2.8175494662718847e-05,3.441306762397289e-05,1.9974679162260145e-05,2.6419322239235044e-05
35.20000076293945,286.6000061035156,OBS,18,1,35.20000076293945,0.2856884694916672,-0.9583225440317622,,7,-0.8660254037844388,-0.4999999999999997,ANA,1006.0,6.05223685852252e-05,0.0004960487713105,0.0032772752456367,0.0068719931878149,0.011193442158401,61.26719284057617,42.45930862426758,49.118446350097656,65.84794616699219,66.61734771728516,74.39554595947266,IBT_1991181N26282_1991070318,2.0792956352233887,1991181N26282,IBTRACS_ERA5,train,8.748332023620605,8.223627090454102,220.34402465820312,242.65042114257807,267.4075927734375,282.23114013671875,290.9554748535156,1991-07-03 18:00:00,10.019893646240234,9.40363311767578,8.664108276367188,6.764900207519531,8.88912582397461,5.788261413574219,6.17437744140625,8.872234344482422,8.943748474121094,11.33951187133789,30.0,5.665246486663818,1991,2.8175494662718847e-05,3.441306762397289e-05,7.817243385943584e-08,9.832978321355768e-06
10.0,292.5,OBS,0,0,10.0,0.38268343236509,-0.9238795325112866,,7,-0.8660254037844388,-0.4999999999999997,,,5.012508336221799e-05,0.0005992169608362,0.0027783992700278,0.0063875559717416,0.0124131320044398,57.49227142333984,48.93850326538086,69.81257629394531,57.53422164916992,62.68559265136719,88.02671813964844,NEG_19910703_00179,1.436070203781128,,IBTRACS_ERA5,train,-1.2770583629608154,3.102118015289306,217.5912170410156,240.95022583007807,267.0130615234375,282.05047607421875,289.9398498535156,1991-07-03 00:00:00,12.647335052490234,2.294013977050781,-7.2294464111328125,-7.945549011230469,-6.151645660400391,6.092216491699219,5.30767822265625,0.3819999694824219,2.1277084350585938,1.6009864807128906,,19.328031539916992,1991,9.615521776140667e-06,2.7335390768712383e-05,-1.2527057151601184e-05,1.903619704535231e-06
2.5,20.0,OBS,0,0,2.5,0.9396926207859084,0.3420201433256687,,7,-0.8660254037844388,-0.4999999999999997,,,5.589416105067357e-05,0.0005365650285966,0.0035043689422309,0.0065180007368326,0.011504459194839,67.31307983398438,48.88285446166992,62.080020904541016,74.14659118652344,63.139678955078125,72.2286148071289,NEG_19910703_02649,9.241686820983888,,IBTRACS_ERA5,train,-5.3661699295043945,-1.9040343761444087,218.49917602539065,241.0223693847656,266.7322998046875,282.24188232421875,291.8541564941406,1991-07-03 00:00:00,-17.464481353759766,-10.38665008544922,-2.8300323486328125,0.8747634887695312,2.9755516052246094,-5.269111633300781,-5.32147216796875,-0.8308906555175781,0.1179428100585937,1.7833595275878906,,21.62249565124512,1991,2.3715443603578024e-05,7.15876194590237e-06,1.594449349795468e-05,-2.123474132531556e-06
36.20000076293945,289.29998779296875,OBS,0,1,36.20000076293945,0.3305141916336979,-0.9438010220002536,,7,-0.8660254037844388,-0.4999999999999997,ANA,1003.0,7.586028368677944e-05,0.0006032933597452,0.0036171404644846,0.0070774406194686,0.0129781272262334,61.6826057434082,56.74334335327149,60.43976593017578,72.8593978881836,69.1782455444336,88.91871643066406,IBT_1991181N26282_1991070400,1.5689141750335691,1991181N26282,IBTRACS_ERA5,train,12.931187629699709,2.7046751976013184,219.8037567138672,242.52737426757807,267.37469482421875,282.10943603515625,290.4783935546875,1991-07-04 00:00:00,14.329227447509766,11.593147277832031,12.067035675048828,13.555233001708984,13.11129379272461,0.7860755920410156,2.460865020751953,4.139415740966797,2.904621124267578,3.2323989868164062,40.0,2.732738733291626,1991,5.253697963780724e-06,4.047682887176052e-05,4.924119821225759e-06,1.7577094695298e-05
37.09999847412109,292.20001220703125,OBS,6,1,37.09999847412109,0.3778409840778596,-0.9258705043099033,,7,-0.8660254037844388,-0.4999999999999997,ANA,1002.0,6.250162550713867e-05,0.0004092876624781,0.0033303077798336,0.0067566037178039,0.0120656695216894,59.467769622802734,46.53027725219727,44.72270965576172,65.92760467529297,66.0915298461914,85.56822967529297,IBT_1991181N26282_1991070406,1.5689141750335691,1991181N26282,IBTRACS_ERA5,train,14.557823181152344,1.2468383312225342,219.8435516357422,241.61740112304688,267.6021728515625,282.09844970703125,289.9388427734375,1991-07-04 06:00:00,21.09900283813477,15.496223449707031,13.378437042236328,11.932674407958984,10.88277816772461,0.2173500061035156,-1.3159904479980469,2.163585662841797,2.411701202392578,2.7575454711914062,45.0,10.52729034423828,1991,8.959992555901408e-06,4.047682887176052e-05,-2.1183006992941955e-06,3.702170215547085e-05
37.59999847412109,295.29998779296875,OBS,12,1,37.59999847412109,0.427357670769785,-0.9040826407105846,,7,-0.8660254037844388,-0.4999999999999997,ANA,1001.0,6.216565088834614e-05,0.0004236635868437,0.0034100143238902,0.007133349776268,0.0119809415191411,58.516258239746094,48.74834060668945,47.01411056518555,68.61626434326172,71.83978271484375,83.9891128540039,IBT_1991181N26282_1991070412,2.732738733291626,1991181N26282,IBTRACS_ERA5,train,16.521961212158203,0.8822387456893921,219.4077606201172,241.45632934570312,267.38824462890625,281.67022705078125,290.1197509765625,1991-07-04 12:00:00,21.59631729125977,16.95447540283203,16.621234893798828,14.454891204833984,12.98287582397461,-1.8274497985839844,-1.0996818542480469,0.0627555847167968,3.611530303955078,3.6640396118164062,45.0,10.215078353881836,1991,8.959992555901408e-06,4.047682887176052e-05,-3.035260078831925e-06,2.645431595738046e-05
37.900001525878906,298.8999938964844,OBS,18,1,37.900001525878906,0.4832822899948774,-0.8754645784823663,,7,-0.8660254037844388,-0.4999999999999997,ANA,1000.0,6.89624430378899e-05,0.0005884889978915,0.0032979873940348,0.0062190443277359,0.0113997962325811,53.96663665771485,58.12125015258789,66.10811614990234,71.872802734375,68.37567901611328,84.75010681152344,IBT_1991181N26282_1991070418,9.641834259033203,1991181N26282,IBTRACS_ERA5,train,19.53948974609375,-0.45343017578125,218.8063201904297,241.3290100097656,266.34796142578125,280.38897705078125,289.2044677734375,1991-07-04 18:00:00,23.93494033813477,19.26990509033203,21.695697784423828,17.276668548583984,15.52022933959961,-3.639949798583984,-7.084545135498047,-0.0556526184082031,3.278888702392578,5.234107971191406,45.0,12.22931957244873,1991,7.880802513682283e-06,3.934932465199381e-05,-8.433364200755022e-06,1.731007796479389e-05
15.0,332.5,OBS,0,0,15.0,0.8870108331782218,-0.4617486132350336,,7,-0.8660254037844388,-0.4999999999999997,,,3.891937012667768e-05,4.089370850124397e-05,0.0020522801205515,0.0033856187947094,0.0036772987805306,29.52877616882324,31.4176082611084,4.496525287628174,48.08625030517578,29.87057304382324,18.340198516845703,NEG_19910704_00691,4.420092582702637,,IBTRACS_ERA5,train,-3.696058750152588,1.4719359874725342,219.1653289794922,241.55203247070312,265.41070556640625,283.62603759765625,295.5438232421875,1991-07-04 00:00:00,-1.0916709899902344,-6.038688659667969,-5.431743621826172,-4.718448638916016,-1.1997413635253906,8.064151763916016,0.8580818176269531,2.113292694091797,-2.616985321044922,-1.0588607788085938,,9.123652458190918,1991,1.685042298049666e-05,1.5860754501773044e-05,-1.0237778042210266e-05,-1.3937145922682248e-05
47.5,300.0,OBS,0,0,47.5,0.5000000000000001,-0.8660254037844386,,7,-0.8660254037844388,-0.4999999999999997,,,2.24466020881664e-05,9.78943717200309e-05,0.0007087615667842,0.0025165532715618,0.0040661594830453,53.667266845703125,13.757546424865724,36.067508697509766,30.32600975036621,55.8537712097168,60.936744689941406,NEG_19910704_01320,3.891062736511232,,IBTRACS_ERA5,train,13.982556343078612,-9.17218017578125,221.4924774169922,229.6459045410156,257.8939819335937,270.56597900390625,278.7325439453125,1991-07-04 00:00:00,29.67541885375977,21.02088165283203,11.528217315673828,4.758846282958984,2.9294090270996094,-8.482967376708984,-11.572826385498049,-10.991443634033203,-8.992351531982422,-5.821311950683594,,26.87812232971192,1991,3.1921244953991845e-05,1.0381264473835472e-05,-7.026017556199804e-06,-1.0552768799243497e-05
40.0,312.5,OBS,0,0,40.0,0.6755902076156601,-0.7372773368101242,,7,-0.8660254037844388,-0.4999999999999997,,,5.886969665880315e-05,0.0004561965179163,0.0016298023983836,0.003892854321748,0.0069296853616833,48.03598785400391,59.8509521484375,64.7320556640625,44.19510269165039,56.79414367675781,79.8758773803711,NEG_19910704_01460,9.759913444519045,,IBTRACS_ERA5,train,22.373279571533203,-3.5767455101013184,217.2594451904297,238.92507934570312,263.54266357421875,276.34161376953125,282.5577392578125,1991-07-04 00:00:00,42.667606353759766,34.38220977783203,21.215229034423828,9.794246673583984,3.80709457397461,-15.148250579833984,-5.970287322998047,0.8864860534667969,1.114704132080078,1.2336196899414062,,42.172325134277344,1991,2.2615233319811523e-05,2.3006112314760685e-05,-3.0707115001860075e-06,-1.6807985957711935e-05
0.0,267.5,OBS,0,0,0.0,-0.0436193873653361,-0.9990482215818578,,7,-0.8660254037844388,-0.4999999999999997,,,1.6441899788333103e-05,6.248921272344887e-05,0.0026346473023295,0.0063494597561657,0.0123926904052495,59.84965515136719,12.496753692626951,6.056659698486328,54.607200622558594,57.55097961425781,87.45703887939453,NEG_19910704_02143,0.7461774349212646,,IBTRACS_ERA5,train,-4.071107387542725,-1.18524169921875,219.6694793701172,242.87612915039065,267.00115966796875,283.22515869140625,290.0155029296875,1991-07-04 00:00:00,4.787723541259766,-4.210563659667969,-9.214214324951172,-7.691593170166016,-4.026889801025391,6.027774810791016,-2.710765838623047,-5.362049102783203,-1.339397430419922,-2.5417709350585938,,12.293678283691406,1991,1.5888066627667286e-05,1.587415681569837e-05,6.3955903897294775e-06,-9.872338523564396e-06
0.0,290.0,OBS,0,0,0.0,0.342020143325669,-0.9396926207859084,,7,-0.8660254037844388,-0.4999999999999997,,,6.078123624320142e-05,0.0003332246851641,0.0035808412358164,0.0083446949720382,0.0122563149780035,84.62171936035156,49.4865837097168,35.816043853759766,73.6697998046875,87.31159210205078,89.29625701904297,NEG_19910704_03158,1.688682198524475,,IBTRACS_ERA5,train,-5.25523853302002,0.44769287109375,219.0940399169922,241.78958129882807,267.0980834960937,281.11090087890625,289.5184326171875,1991-07-04 00:00:00,0.4044227600097656,-6.664665222167969,-6.787456512451172,-7.467716217041016,-5.760776519775391,2.612247467041016,-3.670970916748047,0.7561149597167969,0.8682441711425781,1.6728286743164062,,6.2363600730896,1991,8.382208761759102e-06,1.2983920896658674e-05,3.287266508777975e-06,-1.6499565390404314e-05
38.0,302.5,OBS,0,1,38.0,0.5372996083468239,-0.8433914458128857,,7,-0.8660254037844388,-0.4999999999999997,ANA,1001.0,6.0555677919182926e-05,0.0003360340779181,0.0014849298167973,0.0047778864391148,0.010760667733848,43.58563995361328,50.63155746459961,42.18427276611328,30.292972564697266,49.80791473388672,86.84049987792969,IBT_1991181N26282_1991070500,10.77151584625244,1991181N26282,IBTRACS_ERA5,train,16.421817779541016,-10.424528121948242,218.8725128173828,240.17886352539065,267.20849609375,281.1647033691406,287.935791015625,1991-07-05 00:00:00,26.352191925048828,24.756576538085938,16.3597412109375,10.308155059814451,4.332427978515625,-20.20784378051757,-12.076385498046877,-8.980827331542969,-6.051437377929688,-4.806148529052734,45.0,26.8715877532959,1991,1.6054660591180436e-05,4.484740202315152e-05,2.725140120674041e-06,3.2992003980325535e-05
37.5,305.79998779296875,OBS,6,1,37.5,0.5849575021877137,-0.8110639436162299,,7,-0.8660254037844388,-0.4999999999999997,ANA,1003.0,5.937615787843242e-05,0.0003135277365799,0.001687116222456,0.0054178615100681,0.0096609322354197,45.9589729309082,50.93074035644531,40.69034194946289,35.31596755981445,58.053707122802734,77.23088836669922,IBT_1991181N26282_1991070506,7.471658229827881,1991181N26282,IBTRACS_ERA5,train,17.811635971069336,-9.015910148620604,218.66004943847656,239.83688354492188,266.8720092773437,280.7634582519531,288.08154296875,1991-07-05 06:00:00,28.343647003173828,26.815414428710938,17.4039306640625,11.374317169189451,5.120880126953125,-15.996662139892578,-12.700531005859377,-6.533805847167969,-4.9720306396484375,-4.876522064208984,40.0,25.747901916503903,1991,1.6054660591180436e-05,4.484740202315152e-05,1.4182216546032578e-05,4.484740202315152e-05
