sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa
IBT_1991181N26282_1991070100,1991181N26282,ANA,1991-07-01 00:00:00,1991-07-01,1991,7,0,NA,DS,27.299999237060547,277.29998779296875,20.0,1012.0
IBT_1991181N26282_1991070106,1991181N26282,ANA,1991-07-01 06:00:00,1991-07-01,1991,7,6,NA,DS,28.0,277.29998779296875,20.0,1012.0
IBT_1991181N26282_1991070112,1991181N26282,ANA,1991-07-01 12:00:00,1991-07-01,1991,7,12,NA,DS,28.700000762939453,277.5,20.0,1012.0
IBT_1991181N26282_1991070118,1991181N26282,ANA,1991-07-01 18:00:00,1991-07-01,1991,7,18,NA,DS,29.299999237060547,277.79998779296875,20.0,1012.0
IBT_1991181N26282_1991070200,1991181N26282,ANA,1991-07-02 00:00:00,1991-07-02,1991,7,0,NA,DS,29.899999618530273,278.3999938964844,20.0,1012.0
IBT_1991181N26282_1991070206,1991181N26282,ANA,1991-07-02 06:00:00,1991-07-02,1991,7,6,NA,DS,30.399999618530273,279.0,20.0,1012.0
IBT_1991181N26282_1991070212,1991181N26282,ANA,1991-07-02 12:00:00,1991-07-02,1991,7,12,NA,DS,30.899999618530273,279.70001220703125,20.0,1012.0
IBT_1991181N26282_1991070218,1991181N26282,ANA,1991-07-02 18:00:00,1991-07-02,1991,7,18,NA,TS,31.299999237060547,280.29998779296875,25.0,1012.0
IBT_1991181N26282_1991070300,1991181N26282,ANA,1991-07-03 00:00:00,1991-07-03,1991,7,0,NA,TS,31.5,281.0,25.0,1011.0
IBT_1991181N26282_1991070306,1991181N26282,ANA,1991-07-03 06:00:00,1991-07-03,1991,7,6,NA,TS,32.5,282.6000061035156,25.0,1010.0
IBT_1991181N26282_1991070312,1991181N26282,ANA,1991-07-03 12:00:00,1991-07-03,1991,7,12,NA,TS,33.900001525878906,284.6000061035156,30.0,1008.0
IBT_1991181N26282_1991070318,1991181N26282,ANA,1991-07-03 18:00:00,1991-07-03,1991,7,18,NA,TS,35.20000076293945,286.6000061035156,30.0,1006.0
IBT_1991181N26282_1991070400,1991181N26282,ANA,1991-07-04 00:00:00,1991-07-04,1991,7,0,NA,TS,36.20000076293945,289.29998779296875,40.0,1003.0
IBT_1991181N26282_1991070406,1991181N26282,ANA,1991-07-04 06:00:00,1991-07-04,1991,7,6,NA,TS,37.099998474121094,292.20001220703125,45.0,1002.0
IBT_1991181N26282_1991070412,1991181N26282,ANA,1991-07-04 12:00:00,1991-07-04,1991,7,12,NA,TS,37.599998474121094,295.29998779296875,45.0,1001.0
IBT_1991181N26282_1991070418,1991181N26282,ANA,1991-07-04 18:00:00,1991-07-04,1991,7,18,NA,TS,37.900001525878906,298.8999938964844,45.0,1000.0
IBT_1991181N26282_1991070500,1991181N26282,ANA,1991-07-05 00:00:00,1991-07-05,1991,7,0,NA,TS,38.0,302.5,45.0,1001.0
IBT_1991181N26282_1991070506,1991181N26282,ANA,1991-07-05 06:00:00,1991-07-05,1991,7,6,NA,TS,37.5,305.79998779296875,40.0,1003.0
IBT_1991181N26282_1991070512,1991181N26282,ANA,1991-07-05 12:00:00,1991-07-05,1991,7,12,NA,TS,37.0,309.29998779296875,35.0,1005.0
IBT_1991187N23264_1991070518,1991187N23264,UNNAMED,1991-07-05 18:00:00,1991-07-05,1991,7,18,NA,TS,23.399999618530273,263.79998779296875,25.0,
IBT_1991187N23264_1991070600,1991187N23264,UNNAMED,1991-07-06 00:00:00,1991-07-06,1991,7,0,NA,TS,23.299999237060547,263.29998779296875,25.0,
IBT_1991187N23264_1991070606,1991187N23264,UNNAMED,1991-07-06 06:00:00,1991-07-06,1991,7,6,NA,TS,23.299999237060547,263.20001220703125,25.0,
IBT_1991187N23264_1991070612,1991187N23264,UNNAMED,1991-07-06 12:00:00,1991-07-06,1991,7,12,NA,TS,23.299999237060547,263.0,30.0,
IBT_1991187N23264_1991070618,1991187N23264,UNNAMED,1991-07-06 18:00:00,1991-07-06,1991,7,18,NA,TS,23.299999237060547,262.6000061035156,30.0,
IBT_1991187N23264_1991070700,1991187N23264,UNNAMED,1991-07-07 00:00:00,1991-07-07,1991,7,0,NA,TS,23.399999618530273,262.0,20.0,
IBT_1991228N26286_1991081600,1991228N26286,BOB,1991-08-16 00:00:00,1991-08-16,1991,8,0,NA,TS,25.600000381469727,285.70001220703125,25.0,1014.0
IBT_1991228N26286_1991081606,1991228N26286,BOB,1991-08-16 06:00:00,1991-08-16,1991,8,6,NA,TS,25.700000762939453,285.1000061035156,25.0,1012.0
IBT_1991228N26286_1991081612,1991228N26286,BOB,1991-08-16 12:00:00,1991-08-16,1991,8,12,NA,TS,25.899999618530273,284.6000061035156,30.0,1010.0
IBT_1991228N26286_1991081618,1991228N26286,BOB,1991-08-16 18:00:00,1991-08-16,1991,8,18,NA,TS,26.399999618530273,284.20001220703125,35.0,1005.0
IBT_1991228N26286_1991081700,1991228N26286,BOB,1991-08-17 00:00:00,1991-08-17,1991,8,0,NA,TS,27.100000381469727,283.79998779296875,40.0,1003.0
IBT_1991228N26286_1991081706,1991228N26286,BOB,1991-08-17 06:00:00,1991-08-17,1991,8,6,NA,TS,27.799999237060547,283.5,45.0,998.0
IBT_1991228N26286_1991081712,1991228N26286,BOB,1991-08-17 12:00:00,1991-08-17,1991,8,12,NA,TS,28.399999618530273,283.1000061035156,55.0,996.0
IBT_1991228N26286_1991081718,1991228N26286,BOB,1991-08-17 18:00:00,1991-08-17,1991,8,18,NA,TS,29.0,282.8999938964844,65.0,986.0
IBT_1991228N26286_1991081800,1991228N26286,BOB,1991-08-18 00:00:00,1991-08-18,1991,8,0,NA,TS,29.700000762939453,283.0,70.0,980.0
IBT_1991228N26286_1991081806,1991228N26286,BOB,1991-08-18 06:00:00,1991-08-18,1991,8,6,NA,TS,30.5,283.1000061035156,75.0,979.0
IBT_1991228N26286_1991081812,1991228N26286,BOB,1991-08-18 12:00:00,1991-08-18,1991,8,12,NA,TS,31.5,283.3999938964844,80.0,974.0
IBT_1991228N26286_1991081818,1991228N26286,BOB,1991-08-18 18:00:00,1991-08-18,1991,8,18,NA,TS,33.0,283.8999938964844,85.0,965.0
IBT_1991228N26286_1991081900,1991228N26286,BOB,1991-08-19 00:00:00,1991-08-19,1991,8,0,NA,TS,34.599998474121094,284.70001220703125,95.0,957.0
IBT_1991228N26286_1991081906,1991228N26286,BOB,1991-08-19 06:00:00,1991-08-19,1991,8,6,NA,TS,36.5,285.5,100.0,950.0
IBT_1991228N26286_1991081912,1991228N26286,BOB,1991-08-19 12:00:00,1991-08-19,1991,8,12,NA,TS,38.900001525878906,287.0,95.0,953.0
IBT_1991228N26286_1991081918,1991228N26286,BOB,1991-08-19 18:00:00,1991-08-19,1991,8,18,NA,TS,41.400001525878906,288.6000061035156,85.0,964.0
IBT_1991228N26286_1991082000,1991228N26286,BOB,1991-08-20 00:00:00,1991-08-20,1991,8,0,NA,TS,43.79999923706055,290.3999938964844,60.0,977.0
IBT_1991228N26286_1991082006,1991228N26286,BOB,1991-08-20 06:00:00,1991-08-20,1991,8,6,NA,TS,45.599998474121094,292.3999938964844,50.0,987.0
IBT_1991228N26286_1991082012,1991228N26286,BOB,1991-08-20 12:00:00,1991-08-20,1991,8,12,NA,TS,47.0,294.5,45.0,998.0
IBT_1991237N15337_1991082412,1991237N15337,UNNAMED,1991-08-24 12:00:00,1991-08-24,1991,8,12,NA,TS,14.5,336.8999938964844,25.0,1011.0
IBT_1991237N15337_1991082418,1991237N15337,UNNAMED,1991-08-24 18:00:00,1991-08-24,1991,8,18,NA,TS,14.899999618530273,336.1000061035156,30.0,1009.0
IBT_1991237N15337_1991082500,1991237N15337,UNNAMED,1991-08-25 00:00:00,1991-08-25,1991,8,0,NA,TS,15.199999809265137,334.8999938964844,30.0,1009.0
IBT_1991237N15337_1991082506,1991237N15337,UNNAMED,1991-08-25 06:00:00,1991-08-25,1991,8,6,NA,TS,15.100000381469727,333.6000061035156,30.0,1010.0
IBT_1991237N15337_1991082512,1991237N15337,UNNAMED,1991-08-25 12:00:00,1991-08-25,1991,8,12,NA,TS,14.899999618530273,332.3999938964844,30.0,1010.0
IBT_1991237N15337_1991082518,1991237N15337,UNNAMED,1991-08-25 18:00:00,1991-08-25,1991,8,18,NA,TS,14.800000190734863,331.3999938964844,30.0,1010.0
IBT_1991237N15337_1991082600,1991237N15337,UNNAMED,1991-08-26 00:00:00,1991-08-26,1991,8,0,NA,TS,14.699999809265137,330.3999938964844,25.0,1011.0
IBT_1991241N11329_1991082812,1991241N11329,UNNAMED,1991-08-28 12:00:00,1991-08-28,1991,8,12,NA,TS,10.5,329.20001220703125,25.0,
IBT_1991241N11329_1991082818,1991241N11329,UNNAMED,1991-08-28 18:00:00,1991-08-28,1991,8,18,NA,TS,10.699999809265137,327.6000061035156,30.0,
IBT_1991241N11329_1991082900,1991241N11329,UNNAMED,1991-08-29 00:00:00,1991-08-29,1991,8,0,NA,TS,10.899999618530273,326.0,30.0,
IBT_1991241N11329_1991082906,1991241N11329,UNNAMED,1991-08-29 06:00:00,1991-08-29,1991,8,6,NA,TS,11.0,324.3999938964844,30.0,
IBT_1991241N11329_1991082912,1991241N11329,UNNAMED,1991-08-29 12:00:00,1991-08-29,1991,8,12,NA,TS,11.199999809265137,322.70001220703125,30.0,
IBT_1991241N11329_1991082918,1991241N11329,UNNAMED,1991-08-29 18:00:00,1991-08-29,1991,8,18,NA,TS,11.300000190734863,321.1000061035156,30.0,
IBT_1991241N11329_1991083000,1991241N11329,UNNAMED,1991-08-30 00:00:00,1991-08-30,1991,8,0,NA,TS,11.399999618530273,319.5,30.0,
IBT_1991241N11329_1991083006,1991241N11329,UNNAMED,1991-08-30 06:00:00,1991-08-30,1991,8,6,NA,TS,11.5,317.8999938964844,30.0,
IBT_1991241N11329_1991083012,1991241N11329,UNNAMED,1991-08-30 12:00:00,1991-08-30,1991,8,12,NA,TS,11.699999809265137,316.1000061035156,30.0,
IBT_1991241N11329_1991083018,1991241N11329,UNNAMED,1991-08-30 18:00:00,1991-08-30,1991,8,18,NA,TS,11.899999618530273,314.29998779296875,30.0,
IBT_1991241N11329_1991083100,1991241N11329,UNNAMED,1991-08-31 00:00:00,1991-08-31,1991,8,0,NA,TS,12.0,312.3999938964844,30.0,
IBT_1991241N11329_1991083106,1991241N11329,UNNAMED,1991-08-31 06:00:00,1991-08-31,1991,8,6,NA,TS,12.300000190734863,310.20001220703125,25.0,
IBT_1991241N11329_1991083112,1991241N11329,UNNAMED,1991-08-31 12:00:00,1991-08-31,1991,8,12,NA,TS,12.699999809265137,307.20001220703125,25.0,
IBT_1991248N27304_1991090412,1991248N27304,CLAUDETTE,1991-09-04 12:00:00,1991-09-04,1991,9,12,NA,TS,26.700000762939453,304.1000061035156,25.0,1014.0
IBT_1991248N27304_1991090418,1991248N27304,CLAUDETTE,1991-09-04 18:00:00,1991-09-04,1991,9,18,NA,TS,26.799999237060547,304.29998779296875,30.0,1012.0
IBT_1991248N27304_1991090500,1991248N27304,CLAUDETTE,1991-09-05 00:00:00,1991-09-05,1991,9,0,NA,TS,26.700000762939453,304.3999938964844,30.0,1010.0
IBT_1991248N27304_1991090506,1991248N27304,CLAUDETTE,1991-09-05 06:00:00,1991-09-05,1991,9,6,NA,TS,26.5,304.29998779296875,30.0,1008.0
IBT_1991248N27304_1991090512,1991248N27304,CLAUDETTE,1991-09-05 12:00:00,1991-09-05,1991,9,12,NA,TS,26.200000762939453,304.0,35.0,1004.0
IBT_1991248N27304_1991090518,1991248N27304,CLAUDETTE,1991-09-05 18:00:00,1991-09-05,1991,9,18,NA,TS,26.0,303.5,40.0,1000.0
IBT_1991248N27304_1991090600,1991248N27304,CLAUDETTE,1991-09-06 00:00:00,1991-09-06,1991,9,0,NA,TS,25.899999618530273,302.8999938964844,50.0,994.0
IBT_1991248N27304_1991090606,1991248N27304,CLAUDETTE,1991-09-06 06:00:00,1991-09-06,1991,9,6,NA,TS,26.0,302.1000061035156,60.0,987.0
IBT_1991248N27304_1991090612,1991248N27304,CLAUDETTE,1991-09-06 12:00:00,1991-09-06,1991,9,12,NA,TS,26.200000762939453,301.20001220703125,75.0,979.0
IBT_1991248N27304_1991090618,1991248N27304,CLAUDETTE,1991-09-06 18:00:00,1991-09-06,1991,9,18,NA,TS,26.399999618530273,300.29998779296875,95.0,965.0
IBT_1991248N27304_1991090700,1991248N27304,CLAUDETTE,1991-09-07 00:00:00,1991-09-07,1991,9,0,NA,TS,26.600000381469727,299.70001220703125,105.0,953.0
IBT_1991248N27304_1991090706,1991248N27304,CLAUDETTE,1991-09-07 06:00:00,1991-09-07,1991,9,6,NA,TS,26.799999237060547,299.0,110.0,946.0
IBT_1991248N27304_1991090712,1991248N27304,CLAUDETTE,1991-09-07 12:00:00,1991-09-07,1991,9,12,NA,TS,27.200000762939453,298.29998779296875,115.0,946.0
IBT_1991248N27304_1991090718,1991248N27304,CLAUDETTE,1991-09-07 18:00:00,1991-09-07,1991,9,18,NA,TS,27.700000762939453,297.6000061035156,100.0,960.0
IBT_1991248N27304_1991090800,1991248N27304,CLAUDETTE,1991-09-08 00:00:00,1991-09-08,1991,9,0,NA,TS,28.399999618530273,297.20001220703125,90.0,962.0
IBT_1991248N27304_1991090806,1991248N27304,CLAUDETTE,1991-09-08 06:00:00,1991-09-08,1991,9,6,NA,TS,29.200000762939453,296.8999938964844,85.0,964.0
IBT_1991248N27304_1991090812,1991248N27304,CLAUDETTE,1991-09-08 12:00:00,1991-09-08,1991,9,12,NA,TS,30.0,296.70001220703125,85.0,966.0
IBT_1991248N27304_1991090818,1991248N27304,CLAUDETTE,1991-09-08 18:00:00,1991-09-08,1991,9,18,NA,TS,31.0,296.79998779296875,80.0,967.0
IBT_1991248N27304_1991090900,1991248N27304,CLAUDETTE,1991-09-09 00:00:00,1991-09-09,1991,9,0,NA,TS,31.899999618530273,297.5,80.0,972.0
IBT_1991248N27304_1991090906,1991248N27304,CLAUDETTE,1991-09-09 06:00:00,1991-09-09,1991,9,6,NA,TS,32.900001525878906,298.6000061035156,75.0,976.0
IBT_1991248N27304_1991090912,1991248N27304,CLAUDETTE,1991-09-09 12:00:00,1991-09-09,1991,9,12,NA,TS,33.79999923706055,299.5,75.0,980.0
IBT_1991248N27304_1991090918,1991248N27304,CLAUDETTE,1991-09-09 18:00:00,1991-09-09,1991,9,18,NA,TS,34.20000076293945,301.0,75.0,984.0
IBT_1991248N27304_1991091000,1991248N27304,CLAUDETTE,1991-09-10 00:00:00,1991-09-10,1991,9,0,NA,TS,34.29999923706055,302.6000061035156,70.0,988.0
IBT_1991248N27304_1991091006,1991248N27304,CLAUDETTE,1991-09-10 06:00:00,1991-09-10,1991,9,6,NA,TS,33.900001525878906,304.0,60.0,991.0
IBT_1991248N27304_1991091012,1991248N27304,CLAUDETTE,1991-09-10 12:00:00,1991-09-10,1991,9,12,NA,TS,33.5,306.0,55.0,995.0
IBT_1991248N27304_1991091018,1991248N27304,CLAUDETTE,1991-09-10 18:00:00,1991-09-10,1991,9,18,NA,TS,33.400001525878906,308.20001220703125,45.0,998.0
IBT_1991248N27304_1991091100,1991248N27304,CLAUDETTE,1991-09-11 00:00:00,1991-09-11,1991,9,0,NA,TS,33.599998474121094,311.20001220703125,40.0,1001.0
IBT_1991248N27304_1991091106,1991248N27304,CLAUDETTE,1991-09-11 06:00:00,1991-09-11,1991,9,6,NA,TS,33.900001525878906,313.8999938964844,40.0,1004.0
IBT_1991248N27304_1991091112,1991248N27304,CLAUDETTE,1991-09-11 12:00:00,1991-09-11,1991,9,12,NA,TS,34.29999923706055,316.6000061035156,35.0,1006.0
IBT_1991248N27304_1991091118,1991248N27304,CLAUDETTE,1991-09-11 18:00:00,1991-09-11,1991,9,18,NA,TS,34.5,319.5,30.0,1009.0
IBT_1991248N27304_1991091200,1991248N27304,CLAUDETTE,1991-09-12 00:00:00,1991-09-12,1991,9,0,NA,TS,34.5,321.70001220703125,30.0,1010.0
IBT_1991248N27304_1991091206,1991248N27304,CLAUDETTE,1991-09-12 06:00:00,1991-09-12,1991,9,6,NA,TS,34.20000076293945,323.5,30.0,1011.0
IBT_1991248N27304_1991091212,1991248N27304,CLAUDETTE,1991-09-12 12:00:00,1991-09-12,1991,9,12,NA,TS,33.900001525878906,325.29998779296875,30.0,1012.0
IBT_1991250N10334_1991090700,1991250N10334,DANNY,1991-09-07 00:00:00,1991-09-07,1991,9,0,NA,TS,10.399999618530273,334.20001220703125,25.0,1010.0
IBT_1991250N10334_1991090706,1991250N10334,DANNY,1991-09-07 06:00:00,1991-09-07,1991,9,6,NA,TS,10.199999809265137,332.5,25.0,1009.0
IBT_1991250N10334_1991090712,1991250N10334,DANNY,1991-09-07 12:00:00,1991-09-07,1991,9,12,NA,TS,10.0,330.79998779296875,25.0,1008.0
IBT_1991250N10334_1991090718,1991250N10334,DANNY,1991-09-07 18:00:00,1991-09-07,1991,9,18,NA,TS,9.800000190734863,329.3999938964844,30.0,1008.0
IBT_1991250N10334_1991090800,1991250N10334,DANNY,1991-09-08 00:00:00,1991-09-08,1991,9,0,NA,TS,9.699999809265137,328.0,30.0,1007.0
IBT_1991250N10334_1991090806,1991250N10334,DANNY,1991-09-08 06:00:00,1991-09-08,1991,9,6,NA,TS,9.800000190734863,326.6000061035156,30.0,1006.0
IBT_1991250N10334_1991090812,1991250N10334,DANNY,1991-09-08 12:00:00,1991-09-08,1991,9,12,NA,TS,10.300000190734863,325.0,35.0,1005.0
IBT_1991250N10334_1991090818,1991250N10334,DANNY,1991-09-08 18:00:00,1991-09-08,1991,9,18,NA,TS,10.800000190734863,323.5,40.0,1004.0
IBT_1991250N10334_1991090900,1991250N10334,DANNY,1991-09-09 00:00:00,1991-09-09,1991,9,0,NA,TS,11.300000190734863,322.1000061035156,40.0,1002.0
IBT_1991250N10334_1991090906,1991250N10334,DANNY,1991-09-09 06:00:00,1991-09-09,1991,9,6,NA,TS,11.800000190734863,320.3999938964844,45.0,1000.0
IBT_1991250N10334_1991090912,1991250N10334,DANNY,1991-09-09 12:00:00,1991-09-09,1991,9,12,NA,TS,12.5,318.5,45.0,999.0
IBT_1991250N10334_1991090918,1991250N10334,DANNY,1991-09-09 18:00:00,1991-09-09,1991,9,18,NA,TS,13.399999618530273,316.6000061035156,45.0,999.0
IBT_1991250N10334_1991091000,1991250N10334,DANNY,1991-09-10 00:00:00,1991-09-10,1991,9,0,NA,TS,14.199999809265137,314.79998779296875,45.0,998.0
IBT_1991250N10334_1991091006,1991250N10334,DANNY,1991-09-10 06:00:00,1991-09-10,1991,9,6,NA,TS,14.899999618530273,312.70001220703125,45.0,999.0
IBT_1991250N10334_1991091012,1991250N10334,DANNY,1991-09-10 12:00:00,1991-09-10,1991,9,12,NA,TS,15.300000190734863,310.29998779296875,45.0,999.0
IBT_1991250N10334_1991091018,1991250N10334,DANNY,1991-09-10 18:00:00,1991-09-10,1991,9,18,NA,TS,15.699999809265137,307.8999938964844,40.0,1000.0
IBT_1991250N10334_1991091100,1991250N10334,DANNY,1991-09-11 00:00:00,1991-09-11,1991,9,0,NA,TS,15.800000190734863,305.8999938964844,35.0,1002.0
IBT_1991250N10334_1991091106,1991250N10334,DANNY,1991-09-11 06:00:00,1991-09-11,1991,9,6,NA,TS,15.899999618530273,303.8999938964844,35.0,1005.0
IBT_1991250N10334_1991091112,1991250N10334,DANNY,1991-09-11 12:00:00,1991-09-11,1991,9,12,NA,TS,16.0,301.8999938964844,30.0,1010.0
IBT_1991252N24311_1991090818,1991252N24311,ERIKA,1991-09-08 18:00:00,1991-09-08,1991,9,18,NA,TS,24.200000762939453,310.8999938964844,25.0,1011.0
IBT_1991252N24311_1991090900,1991252N24311,ERIKA,1991-09-09 00:00:00,1991-09-09,1991,9,0,NA,TS,25.399999618530273,310.0,25.0,1010.0
IBT_1991252N24311_1991090906,1991252N24311,ERIKA,1991-09-09 06:00:00,1991-09-09,1991,9,6,NA,TS,26.799999237060547,309.1000061035156,30.0,1009.0
IBT_1991252N24311_1991090912,1991252N24311,ERIKA,1991-09-09 12:00:00,1991-09-09,1991,9,12,NA,TS,27.799999237060547,307.70001220703125,30.0,1007.0
IBT_1991252N24311_1991090918,1991252N24311,ERIKA,1991-09-09 18:00:00,1991-09-09,1991,9,18,NA,TS,29.299999237060547,306.8999938964844,35.0,1005.0
IBT_1991252N24311_1991091000,1991252N24311,ERIKA,1991-09-10 00:00:00,1991-09-10,1991,9,0,NA,TS,31.200000762939453,308.29998779296875,40.0,1002.0
IBT_1991252N24311_1991091006,1991252N24311,ERIKA,1991-09-10 06:00:00,1991-09-10,1991,9,6,NA,TS,33.0,310.70001220703125,45.0,1000.0
IBT_1991252N24311_1991091012,1991252N24311,ERIKA,1991-09-10 12:00:00,1991-09-10,1991,9,12,NA,TS,34.70000076293945,313.8999938964844,50.0,998.0
IBT_1991252N24311_1991091018,1991252N24311,ERIKA,1991-09-10 18:00:00,1991-09-10,1991,9,18,NA,TS,35.79999923706055,317.5,50.0,997.0
IBT_1991252N24311_1991091100,1991252N24311,ERIKA,1991-09-11 00:00:00,1991-09-11,1991,9,0,NA,TS,36.5,321.29998779296875,50.0,997.0
IBT_1991252N24311_1991091106,1991252N24311,ERIKA,1991-09-11 06:00:00,1991-09-11,1991,9,6,NA,TS,36.79999923706055,325.0,50.0,998.0
IBT_1991252N24311_1991091112,1991252N24311,ERIKA,1991-09-11 12:00:00,1991-09-11,1991,9,12,NA,TS,37.0,328.1000061035156,45.0,1000.0
IBT_1991252N24311_1991091118,1991252N24311,ERIKA,1991-09-11 18:00:00,1991-09-11,1991,9,18,NA,TS,37.099998474121094,330.70001220703125,40.0,1003.0
IBT_1991252N24311_1991091200,1991252N24311,ERIKA,1991-09-12 00:00:00,1991-09-12,1991,9,0,NA,TS,37.29999923706055,332.79998779296875,35.0,1007.0
IBT_1991252N24311_1991091206,1991252N24311,ERIKA,1991-09-12 06:00:00,1991-09-12,1991,9,6,NA,TS,37.900001525878906,334.79998779296875,30.0,1009.0
IBT_1992207N29298_1992072418,1992207N29298,UNNAMED,1992-07-24 18:00:00,1992-07-24,1992,7,18,NA,TS,28.600000381469727,297.8999938964844,25.0,1016.0
IBT_1992207N29298_1992072500,1992207N29298,UNNAMED,1992-07-25 00:00:00,1992-07-25,1992,7,0,NA,TS,28.799999237060547,297.29998779296875,30.0,1016.0
IBT_1992207N29298_1992072506,1992207N29298,UNNAMED,1992-07-25 06:00:00,1992-07-25,1992,7,6,NA,TS,29.100000381469727,297.20001220703125,30.0,1016.0
IBT_1992207N29298_1992072512,1992207N29298,UNNAMED,1992-07-25 12:00:00,1992-07-25,1992,7,12,NA,TS,29.5,297.29998779296875,30.0,1015.0
IBT_1992207N29298_1992072518,1992207N29298,UNNAMED,1992-07-25 18:00:00,1992-07-25,1992,7,18,NA,TS,29.799999237060547,297.79998779296875,30.0,1016.0
IBT_1992207N29298_1992072600,1992207N29298,UNNAMED,1992-07-26 00:00:00,1992-07-26,1992,7,0,NA,TS,30.200000762939453,298.70001220703125,25.0,1016.0
IBT_1992207N29298_1992072606,1992207N29298,UNNAMED,1992-07-26 06:00:00,1992-07-26,1992,7,6,NA,TS,30.799999237060547,300.1000061035156,25.0,1016.0
IBT_1992207N29298_1992072612,1992207N29298,UNNAMED,1992-07-26 12:00:00,1992-07-26,1992,7,12,NA,TS,31.200000762939453,302.0,20.0,1016.0
IBT_1992230N11325_1992081618,1992230N11325,ANDREW,1992-08-16 18:00:00,1992-08-16,1992,8,18,NA,TS,10.800000190734863,324.5,25.0,1010.0
IBT_1992230N11325_1992081700,1992230N11325,ANDREW,1992-08-17 00:00:00,1992-08-17,1992,8,0,NA,TS,11.199999809265137,322.6000061035156,30.0,1009.0
IBT_1992230N11325_1992081706,1992230N11325,ANDREW,1992-08-17 06:00:00,1992-08-17,1992,8,6,NA,TS,11.699999809265137,320.3999938964844,30.0,1008.0
IBT_1992230N11325_1992081712,1992230N11325,ANDREW,1992-08-17 12:00:00,1992-08-17,1992,8,12,NA,TS,12.300000190734863,318.0,35.0,1006.0
IBT_1992230N11325_1992081718,1992230N11325,ANDREW,1992-08-17 18:00:00,1992-08-17,1992,8,18,NA,TS,13.100000381469727,315.79998779296875,35.0,1003.0
IBT_1992230N11325_1992081800,1992230N11325,ANDREW,1992-08-18 00:00:00,1992-08-18,1992,8,0,NA,TS,13.600000381469727,313.79998779296875,40.0,1002.0
IBT_1992230N11325_1992081806,1992230N11325,ANDREW,1992-08-18 06:00:00,1992-08-18,1992,8,6,NA,TS,14.100000381469727,312.0,45.0,1001.0
IBT_1992230N11325_1992081812,1992230N11325,ANDREW,1992-08-18 12:00:00,1992-08-18,1992,8,12,NA,TS,14.600000381469727,310.1000061035156,45.0,1000.0
IBT_1992230N11325_1992081818,1992230N11325,ANDREW,1992-08-18 18:00:00,1992-08-18,1992,8,18,NA,TS,15.399999618530273,308.20001220703125,45.0,1000.0
IBT_1992230N11325_1992081900,1992230N11325,ANDREW,1992-08-19 00:00:00,1992-08-19,1992,8,0,NA,TS,16.299999237060547,306.5,45.0,1001.0
IBT_1992230N11325_1992081906,1992230N11325,ANDREW,1992-08-19 06:00:00,1992-08-19,1992,8,6,NA,TS,17.200000762939453,304.70001220703125,45.0,1002.0
IBT_1992230N11325_1992081912,1992230N11325,ANDREW,1992-08-19 12:00:00,1992-08-19,1992,8,12,NA,TS,18.0,303.1000061035156,45.0,1005.0
IBT_1992230N11325_1992081918,1992230N11325,ANDREW,1992-08-19 18:00:00,1992-08-19,1992,8,18,NA,TS,18.799999237060547,301.70001220703125,45.0,1007.0
IBT_1992230N11325_1992082000,1992230N11325,ANDREW,1992-08-20 00:00:00,1992-08-20,1992,8,0,NA,TS,19.799999237060547,300.70001220703125,40.0,1011.0
IBT_1992230N11325_1992082006,1992230N11325,ANDREW,1992-08-20 06:00:00,1992-08-20,1992,8,6,NA,TS,20.700000762939453,300.0,40.0,1013.0
IBT_1992230N11325_1992082012,1992230N11325,ANDREW,1992-08-20 12:00:00,1992-08-20,1992,8,12,NA,TS,21.700000762939453,299.29998779296875,40.0,1015.0
IBT_1992230N11325_1992082018,1992230N11325,ANDREW,1992-08-20 18:00:00,1992-08-20,1992,8,18,NA,TS,22.5,298.5,40.0,1014.0
IBT_1992230N11325_1992082100,1992230N11325,ANDREW,1992-08-21 00:00:00,1992-08-21,1992,8,0,NA,TS,23.200000762939453,297.6000061035156,45.0,1014.0
IBT_1992230N11325_1992082106,1992230N11325,ANDREW,1992-08-21 06:00:00,1992-08-21,1992,8,6,NA,TS,23.899999618530273,296.70001220703125,45.0,1010.0
IBT_1992230N11325_1992082112,1992230N11325,ANDREW,1992-08-21 12:00:00,1992-08-21,1992,8,12,NA,TS,24.399999618530273,295.79998779296875,50.0,1007.0
IBT_1992230N11325_1992082118,1992230N11325,ANDREW,1992-08-21 18:00:00,1992-08-21,1992,8,18,NA,TS,24.799999237060547,295.1000061035156,50.0,1004.0
IBT_1992230N11325_1992082200,1992230N11325,ANDREW,1992-08-22 00:00:00,1992-08-22,1992,8,0,NA,TS,25.299999237060547,294.1000061035156,55.0,1000.0
IBT_1992230N11325_1992082206,1992230N11325,ANDREW,1992-08-22 06:00:00,1992-08-22,1992,8,6,NA,TS,25.600000381469727,293.0,65.0,994.0
IBT_1992230N11325_1992082212,1992230N11325,ANDREW,1992-08-22 12:00:00,1992-08-22,1992,8,12,NA,TS,25.799999237060547,291.70001220703125,80.0,981.0
IBT_1992230N11325_1992082218,1992230N11325,ANDREW,1992-08-22 18:00:00,1992-08-22,1992,8,18,NA,TS,25.700000762939453,290.29998779296875,95.0,969.0
