sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
IBT_1992207N29298_1992072418,1992207N29298,UNNAMED,1992-07-24 18:00:00,1992-07-24,1992,7,18,,TS,28.600000381469727,297.8999938964844,25.0,1016.0,IBTRACS_ERA5,OBS,1,28.600000381469727,297.8999938964844,1992207N29298,UNNAMED,0.0,train,-0.8837656799355875,0.4679297201161608,-0.4999999999999997,-0.8660254037844388,-10.356582641601562,-2.979053497314453,215.3339691162109,3.849783752229996e-05,49.64827728271485,-11.843914031982422,-2.1457672119140625,238.2230224609375,0.0002377673081355,36.15654373168945,-6.607280731201172,-0.6471900939941406,265.197265625,0.0016700350679457,39.78417205810547,-4.051261901855469,-1.9793052673339844,280.44586181640625,0.00451574428007,49.454708099365234,-3.838432312011719,-2.715087890625,289.2518005371094,0.0095476172864437,70.764404296875,1.1486183211673053e-05,-9.403363947058097e-06,6.523492813110352,-7.339494228363037,-2.093280792236328,1.868890285550151e-05,1.2401894309732596e-05,43.09794998168945,1.3984452486038208
NEG_19920724_00030,,,1992-07-24 00:00:00,1992-07-24,1992,7,0,,BG,40.0,,,,IBTRACS_ERA5,OBS,0,40.0,280.0,,,2069.2951212085686,train,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,31.71324157714844,-1.3573493957519531,218.6877899169922,3.738164741662331e-05,31.957693099975582,26.718585968017575,0.0005950927734375,236.4755859375,0.0003131876583211,56.697078704833984,16.973896026611328,-0.6071510314941406,263.53143310546875,0.0019109123386442,51.863807678222656,11.271614074707031,-1.3660240173339844,278.72711181640625,0.0057358210906386,70.75489807128906,6.466011047363281,0.7938232421875,288.6924743652344,0.0118538402020931,91.08482360839844,6.769534138584277e-06,7.48187903809594e-06,25.33870887756348,18.62866973876953,-0.5072212219238281,2.1871379431104288e-05,4.977547359885648e-05,57.018062591552734,3.747054100036621
NEG_19920724_01593,,,1992-07-24 00:00:00,1992-07-24,1992,7,0,,BG,5.0,,,,IBTRACS_ERA5,OBS,0,5.0,5.0,,,7509.922982737938,train,0.0871557427476581,0.9961946980917455,-0.4999999999999997,-0.8660254037844388,-10.105606079101562,1.8091545104980469,219.6138153076172,3.0253302611527037e-05,23.14727020263672,-8.121746063232422,-2.4041900634765625,240.123779296875,0.0003983105416409,50.27051162719727,-0.6569633483886719,-4.066135406494141,266.4169311523437,0.0039674811996519,86.00514221191406,2.0919265747070312,-0.3023033142089844,280.91558837890625,0.0085853403434157,91.03921508789062,5.357124328613281,2.1868896484375,288.3492126464844,0.0123586915433406,97.09699249267578,-1.4979033949202858e-05,-6.561537702509668e-06,15.4673433303833,-2.287052869796753,-0.5553169250488281,6.364093678712379e-06,1.011265703709796e-05,70.49830627441406,2.009315013885498
IBT_1992207N29298_1992072500,1992207N29298,UNNAMED,1992-07-25 00:00:00,1992-07-25,1992,7,0,,TS,28.799999237060547,297.29998779296875,30.0,1016.0,IBTRACS_ERA5,OBS,1,28.799999237060547,297.29998779296875,1992207N29298,UNNAMED,0.0,train,-0.8886173303715403,0.4586493651618377,-0.4999999999999997,-0.8660254037844388,-11.171199798583984,-5.6965179443359375,216.67120361328125,3.619642666308209e-05,39.55255126953125,-4.918773651123047,-6.009914398193359,238.68484497070312,0.0001222652936121,17.763830184936523,-2.2381744384765625,-2.51394271850586,264.9034118652344,0.0008245380013249,20.096923828125,-1.365631103515625,1.1151771545410156,281.13897705078125,0.0051858611404895,54.15615463256836,-0.8316879272460938,2.014350891113281,289.5515441894531,0.0109297884628176,79.46236419677734,1.3731896615354344e-05,-4.653582436731085e-06,12.898178100585938,-4.105093479156494,-2.218169450759888,1.3731896615354344e-05,2.321471811228548e-06,48.04777908325195,0.4191381633281708
IBT_1992207N29298_1992072506,1992207N29298,UNNAMED,1992-07-25 06:00:00,1992-07-25,1992,7,6,,TS,29.100000381469727,297.20001220703125,30.0,1016.0,IBTRACS_ERA5,OBS,1,29.100000381469727,297.20001220703125,1992207N29298,UNNAMED,0.0,train,-0.8894162759052444,0.4570981165514098,-0.4999999999999997,-0.8660254037844388,-11.171199798583984,-5.6965179443359375,216.67120361328125,3.619642666308209e-05,39.55255126953125,-4.918773651123047,-6.009914398193359,238.68484497070312,0.0001222652936121,17.763830184936523,-2.2381744384765625,-2.51394271850586,264.9034118652344,0.0008245380013249,20.096923828125,-1.365631103515625,1.1151771545410156,281.13897705078125,0.0051858611404895,54.15615463256836,-0.8316879272460938,2.014350891113281,289.5515441894531,0.0109297884628176,79.46236419677734,1.3731896615354344e-05,-4.653582436731085e-06,12.898178100585938,-4.105093479156494,-2.218169450759888,1.3731896615354344e-05,2.321471811228548e-06,48.04777908325195,0.4191381633281708
IBT_1992207N29298_1992072512,1992207N29298,UNNAMED,1992-07-25 12:00:00,1992-07-25,1992,7,12,,TS,29.5,297.29998779296875,30.0,1015.0,IBTRACS_ERA5,OBS,1,29.5,297.29998779296875,1992207N29298,UNNAMED,0.0,train,-0.8886173303715403,0.4586493651618377,-0.4999999999999997,-0.8660254037844388,-11.171199798583984,-5.6965179443359375,216.67120361328125,3.619642666308209e-05,39.55255126953125,-4.918773651123047,-6.009914398193359,238.68484497070312,0.0001222652936121,17.763830184936523,-2.2381744384765625,-2.51394271850586,264.9034118652344,0.0008245380013249,20.096923828125,-1.365631103515625,1.1151771545410156,281.13897705078125,0.0051858611404895,54.15615463256836,-0.8316879272460938,2.014350891113281,289.5515441894531,0.0109297884628176,79.46236419677734,1.3731896615354344e-05,-4.653582436731085e-06,12.898178100585938,-4.105093479156494,-2.218169450759888,1.3731896615354344e-05,2.321471811228548e-06,48.04777908325195,0.4191381633281708
IBT_1992207N29298_1992072518,1992207N29298,UNNAMED,1992-07-25 18:00:00,1992-07-25,1992,7,18,,TS,29.799999237060547,297.79998779296875,30.0,1016.0,IBTRACS_ERA5,OBS,1,29.799999237060547,297.79998779296875,1992207N29298,UNNAMED,0.0,train,-0.8845810745800843,0.4663864518773496,-0.4999999999999997,-0.8660254037844388,-11.171199798583984,-5.6965179443359375,216.67120361328125,3.619642666308209e-05,39.55255126953125,-4.918773651123047,-6.009914398193359,238.68484497070312,0.0001222652936121,17.763830184936523,-2.2381744384765625,-2.51394271850586,264.9034118652344,0.0008245380013249,20.096923828125,-1.365631103515625,1.1151771545410156,281.13897705078125,0.0051858611404895,54.15615463256836,-0.8316879272460938,2.014350891113281,289.5515441894531,0.0109297884628176,79.46236419677734,1.3731896615354344e-05,-4.653582436731085e-06,12.898178100585938,-4.105093479156494,-2.218169450759888,1.3731896615354344e-05,2.321471811228548e-06,48.04777908325195,0.4191381633281708
NEG_19920725_03199,,,1992-07-25 00:00:00,1992-07-25,1992,7,0,,BG,30.0,,,,IBTRACS_ERA5,OBS,0,30.0,280.0,,,1665.226466271474,train,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,-13.331600189208984,-12.760726928710938,217.74957275390625,4.453083238331601e-05,42.64670944213867,-11.742748260498049,-8.82558822631836,239.17105102539065,0.0003179920604452,44.04499816894531,-5.6219635009765625,-0.9355735778808594,265.6805114746094,0.0008823694079183,20.24654197692871,3.881927490234375,4.139102935791016,281.34552001953125,0.0039861984550952,41.04430389404297,3.5044937133789062,4.982490539550781,291.2673645019531,0.0082862032577395,53.99268341064453,-1.7100299373851158e-05,-1.819013232307043e-05,24.45967674255371,-4.661978244781494,-2.68005895614624,1.859419535321649e-05,1.516174143034732e-05,56.62086486816406,1.4189554452896118
IBT_1992207N29298_1992072600,1992207N29298,UNNAMED,1992-07-26 00:00:00,1992-07-26,1992,7,0,,TS,30.200000762939453,298.70001220703125,25.0,1016.0,IBTRACS_ERA5,OBS,1,30.200000762939453,298.70001220703125,1992207N29298,UNNAMED,0.0,train,-0.8771460613925663,0.4802236843217006,-0.4999999999999997,-0.8660254037844388,-5.034130096435547,-4.1385345458984375,216.96180725097656,3.5743898479267955e-05,37.68849563598633,-2.4129638671875,-1.2650642395019531,239.63525390625,0.000251871504588,33.337642669677734,2.165679931640625,-1.3939743041992188,265.3722839355469,0.001088488381356,25.580162048339844,5.340911865234375,-0.3438949584960937,280.5438842773437,0.0036310937721282,39.49922180175781,6.153202056884766,-0.7142791748046875,289.53594970703125,0.0078722955659031,57.29095458984375,-8.060867912718095e-06,-9.070033229363617e-06,11.699654579162598,1.2425400018692017,-1.571149468421936,2.6837537006940693e-05,3.090812606387772e-05,48.73135757446289,1.8605066537857056
IBT_1992207N29298_1992072606,1992207N29298,UNNAMED,1992-07-26 06:00:00,1992-07-26,1992,7,6,,TS,30.799999237060547,300.1000061035156,25.0,1016.0,IBTRACS_ERA5,OBS,1,30.799999237060547,300.1000061035156,1992207N29298,UNNAMED,0.0,train,-0.8651513671455443,0.5015108293209586,-0.4999999999999997,-0.8660254037844388,-13.124217987060549,-7.369735717773437,216.87355041503903,3.999352338723838e-05,42.628456115722656,-8.8436279296875,-4.903491973876953,239.2822265625,0.0002442458353471,33.46384048461914,1.029205322265625,0.3945999145507812,264.6840515136719,0.001795161049813,44.50962448120117,4.776458740234375,2.2486343383789062,280.41766357421875,0.0044905627146363,49.2744255065918,6.712528228759766,2.4119415283203125,289.23883056640625,0.0103647839277982,76.88517761230469,5.825914740853477e-06,-4.121118763578124e-06,22.11736297607422,-1.889930725097656,-1.443610429763794,2.6837537006940693e-05,3.090812606387772e-05,48.17621994018555,1.8605066537857056
