sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
IBT_2014180N32282_2014070100,2014180N32282,ARTHUR,2014-07-01 00:00:00,2014-07-01,2014,7,0,,TS,27.700000762939453,281.1000061035156,30.0,1008.0,IBTRACS_ERA5,OBS,1,27.700000762939453,281.1000061035156,2014180N32282,ARTHUR,0.0,val,-0.9812926434835592,0.1925220710595242,-0.4999999999999997,-0.8660254037844388,0.8463592529296875,-2.3344764709472656,220.0241851806641,8.270387479569763e-05,60.26250457763672,-2.7342491149902344,-5.5803985595703125,241.45193481445312,0.0004201424890197,46.64305114746094,-3.4376373291015625,-9.589908599853516,267.126708984375,0.0030658091418445,62.93585205078125,0.8310928344726562,-10.610042572021484,283.2091064453125,0.0083927065134048,76.15311431884766,1.4650955200195312,-10.964786529541016,290.5801696777344,0.0130120581015944,88.57432556152344,6.324140849756077e-05,3.440046566538513e-05,8.652461051940918,-0.6058677434921265,-7.815922737121582,6.324140849756077e-05,5.203204636927694e-05,59.76300811767578,2.5717945098876958
IBT_2014180N32282_2014070106,2014180N32282,ARTHUR,2014-07-01 06:00:00,2014-07-01,2014,7,6,,TS,27.5,280.8999938964844,30.0,1007.0,IBTRACS_ERA5,OBS,1,27.5,280.8999938964844,2014180N32282,ARTHUR,0.0,val,-0.981958732840103,0.1890953383853211,-0.4999999999999997,-0.8660254037844388,0.8463592529296875,-2.3344764709472656,220.0241851806641,8.270387479569763e-05,60.26250457763672,-2.7342491149902344,-5.5803985595703125,241.45193481445312,0.0004201424890197,46.64305114746094,-3.4376373291015625,-9.589908599853516,267.126708984375,0.0030658091418445,62.93585205078125,0.8310928344726562,-10.610042572021484,283.2091064453125,0.0083927065134048,76.15311431884766,1.4650955200195312,-10.964786529541016,290.5801696777344,0.0130120581015944,88.57432556152344,6.324140849756077e-05,3.440046566538513e-05,8.652461051940918,-0.6058677434921265,-7.815922737121582,6.324140849756077e-05,5.203204636927694e-05,59.76300811767578,2.5717945098876958
IBT_2014180N32282_2014070112,2014180N32282,ARTHUR,2014-07-01 12:00:00,2014-07-01,2014,7,12,,TS,27.5,280.79998779296875,35.0,1005.0,IBTRACS_ERA5,OBS,1,27.5,280.79998779296875,2014180N32282,ARTHUR,0.0,val,-0.9822872906507966,0.187381105306585,-0.4999999999999997,-0.8660254037844388,0.8463592529296875,-2.3344764709472656,220.0241851806641,8.270387479569763e-05,60.26250457763672,-2.7342491149902344,-5.5803985595703125,241.45193481445312,0.0004201424890197,46.64305114746094,-3.4376373291015625,-9.589908599853516,267.126708984375,0.0030658091418445,62.93585205078125,0.8310928344726562,-10.610042572021484,283.2091064453125,0.0083927065134048,76.15311431884766,1.4650955200195312,-10.964786529541016,290.5801696777344,0.0130120581015944,88.57432556152344,6.324140849756077e-05,3.440046566538513e-05,8.652461051940918,-0.6058677434921265,-7.815922737121582,6.324140849756077e-05,5.203204636927694e-05,59.76300811767578,2.5717945098876958
IBT_2014180N32282_2014070118,2014180N32282,ARTHUR,2014-07-01 18:00:00,2014-07-01,2014,7,18,,TS,27.700000762939453,280.70001220703125,40.0,1003.0,IBTRACS_ERA5,OBS,1,27.700000762939453,280.70001220703125,2014180N32282,ARTHUR,0.0,val,-0.9826127569867844,0.1856668247340661,-0.4999999999999997,-0.8660254037844388,0.8463592529296875,-2.3344764709472656,220.0241851806641,8.270387479569763e-05,60.26250457763672,-2.7342491149902344,-5.5803985595703125,241.45193481445312,0.0004201424890197,46.64305114746094,-3.4376373291015625,-9.589908599853516,267.126708984375,0.0030658091418445,62.93585205078125,0.8310928344726562,-10.610042572021484,283.2091064453125,0.0083927065134048,76.15311431884766,1.4650955200195312,-10.964786529541016,290.5801696777344,0.0130120581015944,88.57432556152344,6.324140849756077e-05,3.440046566538513e-05,8.652461051940918,-0.6058677434921265,-7.815922737121582,6.324140849756077e-05,5.203204636927694e-05,59.76300811767578,2.5717945098876958
NEG_20140701_02013,,,2014-07-01 00:00:00,2014-07-01,2014,7,0,,BG,15.0,,,,IBTRACS_ERA5,OBS,0,15.0,340.0,,,6204.841222941343,val,-0.3420201433256686,0.9396926207859084,-0.4999999999999997,-0.8660254037844388,-6.1968536376953125,3.6040000915527344,220.24549865722656,6.828420737292618e-05,48.4666862487793,-8.126338958740234,3.753341674804688,242.92556762695312,0.0006068130605854,58.53968811035156,-13.400527954101562,2.8749351501464844,267.224853515625,0.0028537507168948,58.14451599121094,-14.254356384277344,4.860050201416016,283.3096923828125,0.0070029650814831,63.11398315429688,-8.918693542480469,5.378108978271484,292.9307556152344,0.0118345683440566,69.43234252929688,6.48053764962242e-06,-1.4573256521543954e-06,3.2489805221557617,-10.179353713989258,4.09408712387085,3.754076169570908e-05,2.7268004487268627e-05,57.02204132080078,0.8384832739830017
NEG_20140701_02993,,,2014-07-01 00:00:00,2014-07-01,2014,7,0,,BG,37.5,,,,IBTRACS_ERA5,OBS,0,37.5,280.0,,,1091.6707140117228,val,-0.984807753012208,0.1736481776669299,-0.4999999999999997,-0.8660254037844388,9.138351440429688,-0.9648475646972656,218.9039459228516,3.7789446651004255e-05,31.477245330810547,10.136112213134766,-0.3872833251953125,241.21438598632807,0.0002458063827361,27.91867446899414,5.7625579833984375,-0.5701332092285156,266.628173828125,0.0022127474658191,47.193946838378906,4.554725646972656,-1.1608238220214844,282.5941162109375,0.006927088368684,65.51966857910156,4.741950988769531,2.6528892517089844,290.9229431152344,0.0119633143767714,79.67706298828125,-4.64013919554418e-06,-4.418129265104653e-06,5.693536281585693,6.866739749908447,-0.0860397368669509,6.37340463072178e-06,7.256762728502508e-06,57.85251998901367,2.3445136547088623
NEG_20140701_03754,,,2014-07-01 00:00:00,2014-07-01,2014,7,0,,BG,27.5,,,,IBTRACS_ERA5,OBS,0,27.5,325.0,,,4302.251797681864,val,-0.5735764363510465,0.8191520442889916,-0.4999999999999997,-0.8660254037844388,14.361495971679688,17.632808685302734,219.86903381347656,1.5155979781411588e-05,11.248950958251951,8.277225494384766,19.587570190429688,236.53323364257807,0.0001846929953899,33.2420654296875,-1.6976470947265625,8.615901947021484,265.9461669921875,0.0004259493143763,9.574895858764648,-4.723350524902344,3.844303131103516,281.6307373046875,0.0011393282329663,11.50507354736328,-8.620597839355469,-0.5803871154785156,286.9983825683594,0.0042751501314342,36.67581558227539,6.737639523635153e-06,1.2184988918306772e-05,29.32400321960449,1.5194251537322998,9.820039749145508,1.0942189874185717e-05,3.733712946996093e-05,22.51873016357422,5.310781002044678
IBT_2014180N32282_2014070200,2014180N32282,ARTHUR,2014-07-02 00:00:00,2014-07-02,2014,7,0,,TS,27.899999618530277,280.79998779296875,45.0,999.0,IBTRACS_ERA5,OBS,1,27.899999618530277,280.79998779296875,2014180N32282,ARTHUR,0.0,val,-0.9822872906507966,0.187381105306585,-0.4999999999999997,-0.8660254037844388,1.2675247192382812,-2.5814437866210938,219.98861694335935,8.553817315259948e-05,62.59153747558594,1.1675529479980469,-4.153537750244141,242.06292724609372,0.0005766068934462,60.37797164916992,5.070220947265625,-6.618583679199219,267.49920654296875,0.003316770074889,66.17718505859375,8.95321273803711,-4.324054718017578,282.2208557128906,0.0083519332110881,81.02046966552734,9.07927703857422,-5.281364440917969,290.797119140625,0.0117437290027737,78.84335327148438,7.335029658861458e-05,4.721172444988042e-05,8.26517105102539,5.107557773590088,-4.591796875,7.335029658861458e-05,6.0791448049712926e-05,55.963226318359375,2.851627826690674
IBT_2014180N32282_2014070206,2014180N32282,ARTHUR,2014-07-02 06:00:00,2014-07-02,2014,7,6,,TS,28.200000762939453,280.8999938964844,50.0,995.0,IBTRACS_ERA5,OBS,1,28.200000762939453,280.8999938964844,2014180N32282,ARTHUR,0.0,val,-0.981958732840103,0.1890953383853211,-0.4999999999999997,-0.8660254037844388,1.2675247192382812,-2.5814437866210938,219.98861694335935,8.553817315259948e-05,62.59153747558594,1.1675529479980469,-4.153537750244141,242.06292724609372,0.0005766068934462,60.37797164916992,5.070220947265625,-6.618583679199219,267.49920654296875,0.003316770074889,66.17718505859375,8.95321273803711,-4.324054718017578,282.2208557128906,0.0083519332110881,81.02046966552734,9.07927703857422,-5.281364440917969,290.797119140625,0.0117437290027737,78.84335327148438,7.335029658861458e-05,4.721172444988042e-05,8.26517105102539,5.107557773590088,-4.591796875,7.335029658861458e-05,6.0791448049712926e-05,55.963226318359375,2.851627826690674
IBT_2014180N32282_2014070212,2014180N32282,ARTHUR,2014-07-02 12:00:00,2014-07-02,2014,7,12,,TS,28.700000762939453,281.0,55.0,995.0,IBTRACS_ERA5,OBS,1,28.700000762939453,281.0,2014180N32282,ARTHUR,0.0,val,-0.981627183447664,0.1908089953765451,-0.4999999999999997,-0.8660254037844388,1.2675247192382812,-2.5814437866210938,219.98861694335935,8.553817315259948e-05,62.59153747558594,1.1675529479980469,-4.153537750244141,242.06292724609372,0.0005766068934462,60.37797164916992,5.070220947265625,-6.618583679199219,267.49920654296875,0.003316770074889,66.17718505859375,8.95321273803711,-4.324054718017578,282.2208557128906,0.0083519332110881,81.02046966552734,9.07927703857422,-5.281364440917969,290.797119140625,0.0117437290027737,78.84335327148438,7.335029658861458e-05,4.721172444988042e-05,8.26517105102539,5.107557773590088,-4.591796875,7.335029658861458e-05,6.0791448049712926e-05,55.963226318359375,2.851627826690674
