sample_id,source,experiment,model_year,year,month,hour,lat,candidate_lat,candidate_lon,label_tc,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
CESM_CTL_BG_31_1079_67_118,CESM_CTL_BG,CTL,31,2000,9,18,36.94736842105263,36.94736842105263,295.0,0,train,-0.9063077870366498,0.4226182617406996,-1.0,-1.8369701987210297e-16,22.20383644104004,15.70229434967041,216.2362518310547,2.3147662432165816e-05,45.48286056518555,17.405467987060547,10.663512229919434,232.01858520507812,6.673066673101857e-05,28.012706756591797,7.821141719818115,1.8657379150390625,258.7871398925781,0.0005644401535391808,21.954898834228516,1.5221949815750122,-1.2955583333969116,276.1007385253906,0.0017678412841632962,26.215045928955078,-3.063573122024536,-1.9565880298614502,280.8708190917969,0.007645866367965937,98.87835693359375,-1.3862776540918276e-05,1.0370270501880441e-05,30.826581954956055,9.177813529968262,4.995879173278809,2.009610216191504e-05,1.1709120371961035e-05,29.320323944091797,10.26883316040039
CESM_CTL_BG_31_1079_52_125,CESM_CTL_BG,CTL,31,2000,9,18,8.526315789473685,8.526315789473685,312.5,0,train,-0.7372773368101242,0.6755902076156601,-1.0,-1.8369701987210297e-16,11.686481475830078,-3.0063931941986084,218.53123474121094,1.571894608787261e-05,21.575824737548828,6.771749973297119,-2.4403817653656006,238.8472900390625,0.0002863505796995014,53.631736755371094,0.69197678565979,0.7640464305877686,265.9810485839844,0.0024446716997772455,52.74030685424805,-5.673275470733643,1.8348149061203003,282.0655517578125,0.006256607361137867,61.32656478881836,-5.8392157554626465,-0.010273919440805912,289.64892578125,0.010938448831439018,78.93448638916016,-1.0367518825660227e-06,7.767076567688491e-06,17.77995491027832,1.527543306350708,-0.5716375112533569,7.686432581976987e-06,1.4978657418396324e-05,56.05449295043945,14.274818420410156
CESM_CTL_BG_31_884_63_7,CESM_CTL_BG,CTL,31,2000,8,0,29.368421052631575,29.368421052631575,17.5,0,train,0.3007057995042731,0.9537169507482269,-0.8660254037844385,-0.5000000000000004,6.1582932472229,7.9671502113342285,223.83619689941406,2.9493381589418277e-05,23.035053253173828,11.357890129089355,5.135598659515381,245.87069702148438,2.8779744752682745e-05,2.7982990741729736,7.474552631378174,0.019014058634638786,268.9661560058594,0.00017871553427539766,3.109743118286133,0.10472587496042252,-6.7896246910095215,279.5777587890625,0.002305557020008564,26.73031234741211,-1.8841638565063477,-9.139778137207031,288.5041198730469,0.0029601287096738815,23.027503967285156,-1.9787938754234347e-07,1.2226347280375194e-05,18.90312385559082,4.6422600746154785,-0.5615279078483582,2.855772436305415e-05,2.7483720259624533e-05,17.451675415039062,9.040874481201172
CESM_CTL_BG_31_884_50_4,CESM_CTL_BG,CTL,31,2000,8,0,4.73684210526315,4.73684210526315,10.0,0,train,0.17364817766693033,0.984807753012208,-0.8660254037844385,-0.5000000000000004,-8.141411781311035,-5.994928359985352,218.4510498046875,5.093586150906049e-05,74.9255599975586,-6.781138896942139,-5.85500955581665,241.46240234375,0.00017811682482715696,28.396364212036133,-10.717761039733887,0.9329476356506348,266.0658264160156,0.00412982190027833,92.56944274902344,-2.8091766834259033,2.0615594387054443,281.69189453125,0.007671412546187639,75.92008209228516,6.449359893798828,-0.9581900835037231,289.41497802734375,0.01349102146923542,98.9378662109375,3.576775952751632e-06,-9.902952115226071e-06,15.435651779174805,-4.400025844573975,-1.9627240896224976,1.6307583791785873e-05,3.463706161710434e-05,71.94424438476562,2.9946441650390625
CESM_CTL_BG_31_884_54_118,CESM_CTL_BG,CTL,31,2000,8,0,12.315789473684205,12.315789473684205,295.0,0,train,-0.9063077870366498,0.4226182617406996,-0.8660254037844385,-0.5000000000000004,-14.805229187011719,3.4353413581848145,218.1710205078125,5.182114546187222e-05,75.13829803466797,-11.198770523071289,0.8632392287254333,239.57498168945312,0.0005928330356255174,99.29257202148438,-9.630784034729004,-0.24215631186962128,267.9007873535156,0.005003585014492273,97.0683822631836,-8.22283935546875,-0.30301955342292786,282.6805114746094,0.006543249823153019,61.51638412475586,-6.491273403167725,0.05965334549546242,291.04522705078125,0.010995734483003616,72.5829086303711,1.08711328721256e-05,9.227518603438511e-06,8.973133087158203,-10.069779396057129,0.7626115679740906,1.6666781448293477e-05,1.3843342458130792e-05,56.47801208496094,2.329322099685669
CESM_CTL_BG_31_884_63_131,CESM_CTL_BG,CTL,31,2000,8,0,29.368421052631575,29.368421052631575,327.5,0,train,-0.5372996083468242,0.8433914458128855,-0.8660254037844385,-0.5000000000000004,9.564107894897461,4.485965251922607,220.56224060058594,2.0128392861806788e-05,22.366634368896484,13.421398162841797,7.682817459106445,239.40667724609375,0.0002009769232245162,33.356563568115234,1.3972288370132446,1.0881195068359375,265.8512268066406,0.00039253951399587095,8.556900978088379,-5.168069839477539,2.4392457008361816,281.7424011230469,0.002434009686112404,24.19648551940918,-6.93583345413208,-0.3931843340396881,296.09649658203125,0.0034799983259290457,16.75843048095703,-1.1700312825269066e-05,-8.596337465860415e-06,17.20622444152832,2.455766201019287,3.0605926513671875,4.4180683289596345e-06,1.4987542272137944e-05,23.686447143554688,9.263474464416504
CESM_CTL_BG_31_884_56_118,CESM_CTL_BG,CTL,31,2000,8,0,16.105263157894726,16.105263157894726,295.0,0,train,-0.9063077870366498,0.4226182617406996,-0.8660254037844385,-0.5000000000000004,-6.645988464355469,6.116096496582031,218.5609893798828,7.002057100180537e-05,98.60668182373047,-8.372437477111816,5.210458755493164,239.8087921142578,0.0005691456608474255,97.46918487548828,-13.370355606079102,1.4923717975616455,266.78997802734375,0.0013092057779431343,27.53802490234375,-11.025405883789062,-1.4917476177215576,282.9036865234375,0.005180745851248503,48.0242919921875,-12.23953628540039,0.5126746892929077,290.3031921386719,0.012029927223920822,83.20533752441406,2.928163667093031e-06,5.624103778245626e-06,7.917456150054932,-10.330744743347168,2.3679707050323486,1.6666781448293477e-05,1.3843342458130792e-05,42.94340896606445,2.329322099685669
CESM_CTL_BG_31_884_51_111,CESM_CTL_BG,CTL,31,2000,8,0,6.631578947368411,6.631578947368411,277.5,0,train,-0.9914448613738105,0.13052619222005127,-0.8660254037844385,-0.5000000000000004,-16.548620223999023,-8.602593421936035,219.08602905273438,5.557624899665825e-05,72.3371810913086,-10.800498962402344,-2.590008020401001,240.88778686523438,0.00043981627095490694,64.92977142333984,-11.362576484680176,-2.419940948486328,268.2320556640625,0.005063015967607498,91.34032440185547,-12.472599029541016,2.224148988723755,281.8123779296875,0.007924366742372513,78.93042755126953,-9.164166450500488,0.45885851979255676,291.5920715332031,0.011973886750638485,76.45403289794922,7.765657755953725e-06,3.5715534068003763e-06,11.689313888549805,-12.069692611694336,-2.1859068870544434,2.1275949620758183e-05,2.4991071768454276e-05,72.7062759399414,4.661503791809082
CESM_CTL_BG_31_800_48_132,CESM_CTL_BG,CTL,31,2000,7,0,0.9473684210526301,0.9473684210526301,330.0,0,train,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-3.4822168350219727,-8.674701690673828,220.29949951171875,1.58146140165627e-05,16.719207763671875,-5.72031307220459,-0.15038646757602692,241.232421875,7.491036376450211e-05,11.25293254852295,-12.17866039276123,2.643709897994995,268.42193603515625,0.0010617737425491214,22.3798828125,-6.261995792388916,3.913830518722534,281.4794921875,0.00347905489616096,35.512290954589844,-4.078361511230469,2.097729206085205,289.0841369628906,0.011327505111694336,84.84029388427734,-4.075539436598774e-06,-9.480350854573771e-06,10.788912773132324,-6.3443098068237305,-0.033963728696107864,-7.487859079446935e-07,5.945759312453447e-06,49.019859313964844,6.565505504608154
CESM_CTL_BG_31_800_67_138,CESM_CTL_BG,CTL,31,2000,7,0,36.94736842105263,36.94736842105263,345.0,0,train,-0.2588190451025207,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,24.02175521850586,5.306056499481201,221.1356658935547,8.618183528597001e-06,8.866193771362305,13.133279800415039,1.477616310119629,233.95266723632812,4.791982064489275e-05,15.985413551330566,4.934710502624512,-2.0061938762664795,260.94842529296875,0.0007195570506155491,23.216476440429688,0.7498824596405029,-3.878704786300659,280.1820983886719,0.002067366149276495,23.10773277282715,-3.6866695880889893,-6.7304229736328125,289.3228454589844,0.0013232661876827478,9.761361122131348,1.1010154594259802e-05,1.0444159670441877e-05,30.209827423095703,7.830592155456543,-1.1663297414779663,2.5990668291342445e-05,4.324633118812926e-05,23.4287052154541,20.21194076538086
CESM_CTL_BG_31_800_69_2,CESM_CTL_BG,CTL,31,2000,7,0,40.73684210526315,40.73684210526315,5.0,0,train,0.08715574274765817,0.9961946980917455,-0.4999999999999997,-0.8660254037844388,32.5318717956543,11.251628875732422,222.1757049560547,9.411379323864821e-06,8.62541389465332,27.36524772644043,5.714184284210205,232.24989318847656,0.0002153559762518853,80.911865234375,19.964319229125977,5.384773254394531,259.978759765625,0.002143721329048276,80.23736572265625,11.253989219665527,5.3639750480651855,281.10198974609375,0.007383876480162144,77.35013580322266,0.44412681460380554,2.399120330810547,289.2426452636719,0.0070136534050107,52.1108283996582,1.6193311239476316e-05,-9.898141797748394e-06,33.2864875793457,18.31191062927246,6.022736549377441,5.268069799058139e-05,6.910543561389204e-06,48.8088493347168,19.62274742126465
CESM_CTL_BG_31_800_55_106,CESM_CTL_BG,CTL,31,2000,7,0,14.210526315789465,14.210526315789465,265.0,0,train,-0.9961946980917455,-0.08715574274765825,-0.4999999999999997,-0.8660254037844388,2.4848880767822266,-9.134905815124512,218.33961486816406,6.859282439108938e-05,99.85222625732422,-7.104983806610107,-7.833556175231934,240.669189453125,0.00039802733226679265,65.71033477783203,-10.154311180114746,-0.04421567544341087,268.36553955078125,0.003038765164092183,55.254638671875,-14.380268096923828,0.3304031193256378,283.73028564453125,0.003868943778797984,33.455108642578125,-10.840983390808105,-2.3589625358581543,293.14532470703125,0.012080122716724873,70.16968536376953,-1.722481283650268e-05,-1.442601660528453e-05,14.949657440185547,-7.999131679534912,-3.8082478046417236,1.1788603842433076e-05,3.566005261745886e-06,57.15164566040039,12.45544719696045
CESM_CTL_BG_31_800_57_109,CESM_CTL_BG,CTL,31,2000,7,0,18.0,18.0,272.5,0,train,-0.9990482215818578,0.043619387365335764,-0.4999999999999997,-0.8660254037844388,-8.74873161315918,-17.774282455444336,218.58349609375,2.473383938195184e-05,35.14760971069336,-8.049638748168945,-18.798913955688477,238.99168395996094,0.0001515723706688732,28.633838653564453,-10.930464744567871,-3.733135461807251,265.7080383300781,0.0003383322327863425,8.08155632019043,-9.25918960571289,-2.9896695613861084,282.4686279296875,0.004054867662489414,38.38193130493164,-8.549235343933105,-0.2787468135356903,289.90423583984375,0.010278346948325634,72.79934692382812,1.2359854508758872e-06,2.1649668724421645e-06,17.496671676635742,-9.107452392578125,-8.714949607849121,5.885814516659593e-06,2.186059282394126e-05,39.19890213012695,8.714879035949707
CESM_CTL_BG_31_800_71_128,CESM_CTL_BG,CTL,31,2000,7,0,44.52631578947367,44.52631578947367,320.0,0,train,-0.6427876096865396,0.7660444431189778,-0.4999999999999997,-0.8660254037844388,18.380678176879883,-13.597064018249512,213.4773712158203,3.60382255166769e-05,101.09783935546875,14.271169662475586,-8.9957275390625,234.2880859375,0.00029369816184043884,90.19975280761719,12.690997123718262,-1.5209453105926514,263.30029296875,0.0022873671259731054,68.8680419921875,11.25478458404541,1.3935683965682983,279.68170166015625,0.0026774865109473467,30.949443817138672,11.228155136108398,3.8288826942443848,286.34771728515625,0.009682651609182358,86.57129669189453,1.6844952597239171e-06,-1.893669286801014e-05,18.83672523498535,13.565156936645508,-3.778257369995117,5.8611526583263185e-06,1.4555611187461182e-06,52.41617202758789,11.561914443969727
CESM_CTL_BG_31_886_64_126,CESM_CTL_BG,CTL,31,2000,8,12,31.263157894736835,31.263157894736835,315.0,0,train,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,7.792524814605713,3.9819867610931396,220.73138427734375,1.3554793440562207e-05,14.803694725036621,-7.614258289337158,-2.3182222843170166,236.42645263671875,0.00015417746908497065,36.31463623046875,-7.313303470611572,-2.708010673522949,264.2673645019531,0.0022430068347603083,57.104278564453125,-5.821671962738037,-2.34491229057312,280.7796325683594,0.006495150737464428,69.51089477539062,-5.594202995300293,-3.9130859375,288.2514343261719,0.008521084673702717,67.1903076171875,-1.28051060528378e-05,-1.321911136109577e-09,15.541450500488281,-3.7101821899414062,-1.4604488611221313,2.921130544564221e-06,2.1041216314188205e-05,36.740745544433594,1.545626163482666
CESM_CTL_BG_31_886_53_142,CESM_CTL_BG,CTL,31,2000,8,12,10.421052631578945,10.421052631578945,355.0,0,train,-0.08715574274765832,0.9961946980917455,-0.8660254037844385,-0.5000000000000004,-11.713107109069824,3.654909610748291,218.92813110351562,7.007909152889624e-05,96.76090240478516,-11.624947547912598,2.41475510597229,242.29335021972656,0.0005779856583103538,72.79435729980469,-1.0023272037506104,-7.322022914886475,268.7960205078125,0.004720804747194052,85.40568542480469,0.9803482294082642,0.5305004715919495,282.4832458496094,0.007862245664000511,74.40294647216797,6.3830342292785645,1.2226781845092773,291.42706298828125,0.014402362518012524,92.83135986328125,2.174749397454434e-06,6.717928499710979e-06,18.25886344909668,-3.395399808883667,0.10016413778066635,3.396503598196432e-05,4.55780973425135e-05,76.7323989868164,3.587359666824341
CESM_CTL_BG_31_886_62_111,CESM_CTL_BG,CTL,31,2000,8,12,27.473684210526315,27.473684210526315,277.5,0,train,-0.9914448613738105,0.13052619222005127,-0.8660254037844385,-0.5000000000000004,8.438359260559082,-11.926895141601562,218.2450408935547,5.198533472139388e-05,77.3958740234375,1.131400465965271,-7.293558597564697,239.73622131347656,0.00028108834521844983,54.580265045166016,-2.081904649734497,-3.6746809482574463,266.9605407714844,0.002637673169374466,53.170318603515625,-4.895733833312988,-0.8802112936973572,282.5937194824219,0.006090349983423948,57.38792419433594,-6.622750759124756,-0.1103118360042572,290.66558837890625,0.010992780327796936,74.34170532226562,-1.4037312212167308e-05,-1.7692782421363518e-05,19.14337158203125,-0.8061259388923645,-4.777131080627441,-3.7065316149664795e-08,2.1275427570799366e-06,49.17213821411133,9.818864822387695
CESM_CTL_BG_31_886_49_140,CESM_CTL_BG,CTL,31,2000,8,12,2.8421052631578902,2.8421052631578902,350.0,0,train,-0.1736481776669304,0.984807753012208,-0.8660254037844385,-0.5000000000000004,-12.831482887268066,2.0051229000091553,218.25900268554688,2.8701313567580655e-05,39.08883285522461,-13.473845481872559,-4.524745941162109,240.8083038330078,0.00048761788639239967,78.90559387207031,-4.635577201843262,-0.9562920331954956,268.19879150390625,0.0023216456174850464,47.642921447753906,-1.0217907428741455,-3.56302547454834,282.243408203125,0.009606092236936092,93.11700439453125,-0.16031357645988464,3.19437313079834,288.1009521484375,0.01171345729380846,93.52238464355469,-1.1844548680528533e-05,-1.2717995559796691e-05,12.726855278015137,-6.424602508544922,-0.7689134478569031,-5.474231784319272e-06,-5.152604444447206e-06,81.10850524902344,2.3318679332733154
CESM_CTL_BG_31_886_49_11,CESM_CTL_BG,CTL,31,2000,8,12,2.8421052631578902,2.8421052631578902,27.5,0,train,0.4617486132350339,0.8870108331782217,-0.8660254037844385,-0.5000000000000004,-7.530600547790527,-5.861415863037109,219.54396057128906,3.8371927075786516e-05,44.1322021484375,-9.62675666809082,1.8511744737625122,240.6065673828125,9.674180910224095e-05,20.106891632080078,-6.244175434112549,-2.73648738861084,269.8890380859375,0.005430837627500296,91.76083374023438,-1.4169456958770752,-0.03998423367738724,282.4514465332031,0.009084157645702362,86.4876480102539,4.142317771911621,-0.6829912066459656,292.9822692871094,0.015555115416646004,90.98809051513672,4.423382961249445e-06,-4.305625679990044e-06,12.770008087158203,-4.135231971740723,-1.493940830230713,6.68818574922625e-06,-1.0756616575235967e-06,80.02238464355469,4.354080677032471
CESM_CTL_BG_31_886_67_134,CESM_CTL_BG,CTL,31,2000,8,12,36.94736842105263,36.94736842105263,335.0,0,train,-0.4226182617406992,0.90630778703665,-0.8660254037844385,-0.5000000000000004,10.979238510131836,2.818606376647949,218.93748474121094,1.537280149932485e-05,21.08325958251953,4.687538146972656,2.221688747406006,236.33306884765625,0.0001519094075774774,35.709327697753906,5.809134483337402,2.6684813499450684,265.42822265625,0.0017876139609143138,47.01033401489258,11.291633605957031,3.880674123764038,281.3464050292969,0.002943807514384389,30.28905487060547,8.189702987670898,2.9696481227874756,290.5099792480469,0.004249668214470148,29.054866790771484,-1.6225843864958733e-05,-2.0176852558506653e-05,2.793621778488159,8.191449165344238,2.9118199348449707,9.51221682043979e-06,2.6800300929608056e-06,46.207645416259766,0.8377029299736023
CESM_CTL_BG_31_920_56_138,CESM_CTL_BG,CTL,31,2000,8,0,16.105263157894726,16.105263157894726,345.0,0,train,-0.2588190451025207,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-4.045413494110107,3.985631227493286,218.72535705566406,2.939799196610693e-05,42.053855895996094,-1.6646217107772827,2.172300338745117,241.3870391845703,0.00015679567877668887,22.72179412841797,-11.099700927734375,0.45203274488449097,266.8672790527344,0.0025258956011384726,50.34046173095703,-10.055102348327637,-1.609726071357727,284.2271423339844,0.004289670381695032,36.80712127685547,-4.9898834228515625,-5.060166835784912,298.2755432128906,0.004911883734166622,20.61861801147461,1.040031565935351e-05,-1.2231546406837879e-06,9.094970703125,-6.370944023132324,-0.01198577880859375,3.282856414443813e-05,2.3033111574477516e-05,41.891822814941406,5.396235466003418
CESM_CTL_BG_31_920_51_120,CESM_CTL_BG,CTL,31,2000,8,0,6.631578947368411,6.631578947368411,300.0,0,train,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7903264164924622,-2.188713788986206,217.31997680664062,5.154533573659137e-05,85.11558532714844,-12.731114387512207,3.3765220642089844,238.4924774169922,0.00046216335613280535,92.1407470703125,-8.618634223937988,1.0912376642227173,267.693359375,0.0034087179228663445,62.249813079833984,-2.289877414703369,3.256706714630127,281.28204345703125,0.007640092633664608,78.67286682128906,-1.836533784866333,2.777094841003418,290.21905517578125,0.013262520544230938,92.40476989746094,4.7506725309176545e-07,-5.4156407713890076e-06,5.0748209953308105,-5.253297328948975,1.6625694036483765,1.0798995390359778e-05,6.64908066028147e-06,77.09306335449219,1.9923958778381348
