sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
IBT_2006198N37291_2006071706,2006198N37291,UNNAMED,2006-07-17 06:00:00,2006-07-17,2006,7,6,,TS,39.09999847412109,293.6000061035156,30.0,1008.0,IBTRACS_ERA5,OBS,1,39.09999847412109,293.6000061035156,2006198N37291,UNNAMED,0.0,train,-0.9163626869144758,0.4003491301737553,-0.4999999999999997,-0.8660254037844388,12.46697235107422,6.963077545166016,219.7954864501953,1.785906351869926e-05,13.371705055236816,6.3986663818359375,1.6073684692382812,238.18682861328125,4.928986163577065e-05,7.522252559661865,2.188556671142578,-6.037830352783203,266.2824401855469,0.0006791190244257,14.874878883361816,-0.8766288757324219,-3.979175567626953,281.3624267578125,0.005786177702248,59.50920486450195,-2.2791671752929688,-1.8135490417480469,289.93115234375,0.009902698919177,70.26332092285156,4.95489985041786e-05,1.3618848242913373e-05,17.160356521606445,3.5796799659729004,-0.6520217657089233,5.376312765292823e-05,5.204781336942688e-05,59.275787353515625,7.062023162841797
IBT_2006198N37291_2006071712,2006198N37291,UNNAMED,2006-07-17 12:00:00,2006-07-17,2006,7,12,,TS,40.0,294.8999938964844,40.0,1003.0,IBTRACS_ERA5,OBS,1,40.0,294.8999938964844,2006198N37291,UNNAMED,0.0,train,-0.9070440591429076,0.4210357167433158,-0.4999999999999997,-0.8660254037844388,15.37786102294922,10.514102935791016,218.5836944580078,5.075896478956565e-05,43.941650390625,10.472152709960938,8.538276672363281,240.17022705078125,0.0003649821446742,45.85675430297852,2.371417999267578,1.0388298034667969,266.2355651855469,0.0019261674024164,42.341915130615234,2.906574249267578,7.901195526123047,280.4061279296875,0.0072386534884572,79.49195861816406,4.213264465332031,10.185230255126951,289.14111328125,0.0109659265726804,81.85789489746094,5.1396207709331065e-05,5.204781336942688e-05,11.169439315795898,7.068253993988037,7.63552713394165,5.376312765292823e-05,5.204781336942688e-05,61.787818908691406,7.062023162841797
IBT_2006198N37291_2006071718,2006198N37291,UNNAMED,2006-07-17 18:00:00,2006-07-17,2006,7,18,,TS,41.09999847412109,296.29998779296875,45.0,998.0,IBTRACS_ERA5,OBS,1,41.09999847412109,296.29998779296875,2006198N37291,UNNAMED,0.0,train,-0.8964865247810169,0.4430709998251469,-0.4999999999999997,-0.8660254037844388,13.82146453857422,2.885440826416016,217.9821319580078,5.9796519053634256e-05,55.67146682739258,9.403793334960938,8.436714172363281,239.97003173828125,0.0005480875843204,70.21574401855469,6.730304718017578,13.026134490966797,265.4181823730469,0.0024760798551142,57.98249816894531,6.044513702392578,12.901317596435549,279.9930419921875,0.0068649323657155,77.56484985351562,6.434700012207031,13.560108184814451,288.946044921875,0.0095704030245542,72.3447036743164,2.5597989861125825e-07,1.85538792720763e-05,12.98124885559082,8.486955642700195,10.161943435668944,5.376312765292823e-05,5.204781336942688e-05,64.2792739868164,7.592526435852051
NEG_20060717_00833,,,2006-07-17 00:00:00,2006-07-17,2006,7,0,,BG,32.5,,,,IBTRACS_ERA5,OBS,0,32.5,30.0,,,7984.741610126217,train,0.4999999999999999,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,7.874931335449219,9.901554107666016,224.7816925048828,2.1254665625747293e-05,8.925605773925781,11.500961303710938,5.637397766113281,245.54254150390625,5.942637653788552e-05,4.4884352684021,5.568927764892578,-0.8525276184082031,270.1961364746094,0.0001254812523256,2.04263973236084,-0.1400566101074218,-1.4180183410644531,283.6385498046875,0.0005857021315023,5.163180828094482,-1.5906906127929688,-1.2404289245605469,293.472900390625,0.0059074591845273,33.5020637512207,-5.535657237487612e-06,-1.2550759493024088e-05,14.61991024017334,4.642814636230469,2.405595302581787,2.629487426020205e-05,7.85311476647621e-06,22.616498947143555,9.961919784545898
NEG_20060717_02864,,,2006-07-17 00:00:00,2006-07-17,2006,7,0,,BG,7.5,,,,IBTRACS_ERA5,OBS,0,7.5,260.0,,,4857.298528705322,train,-0.984807753012208,-0.1736481776669303,-0.4999999999999997,-0.8660254037844388,-6.609687805175781,-8.163387298583984,220.6278839111328,4.9564077926334e-05,33.62467956542969,-3.6552886962890634,-7.124076843261719,242.28521728515625,0.0006375690572895,65.36180877685547,-0.4134941101074219,-5.752918243408203,267.5297546386719,0.0045036510564386,89.6490478515625,0.0865058898925781,-1.7217292785644531,282.8150634765625,0.0084679992869496,78.90648651123047,5.421516418457031,-1.5596427917480469,289.249267578125,0.0131428074091672,97.4268798828125,4.458208422875032e-06,1.0815851055667736e-05,13.724406242370604,-1.0340896844863892,-4.86435079574585,3.092694896622561e-05,2.566152033978142e-05,73.95724487304688,2.651026725769043
IBT_2006198N37291_2006071800,2006198N37291,UNNAMED,2006-07-18 00:00:00,2006-07-18,2006,7,0,,TS,42.400001525878906,297.8999938964844,40.0,999.0,IBTRACS_ERA5,OBS,1,42.400001525878906,297.8999938964844,2006198N37291,UNNAMED,0.0,train,-0.8837656799355875,0.4679297201161608,-0.4999999999999997,-0.8660254037844388,15.6558837890625,9.977890014648438,218.78713989257807,2.287673851242289e-05,19.32494163513184,13.189323425292969,8.1795654296875,238.06655883789065,0.0001235765812452,19.085315704345703,9.292179107666016,0.6378631591796875,264.9320068359375,0.0009949461091309,24.19639778137207,8.641719818115234,1.642536163330078,280.7804260253906,0.0047343876212835,50.671085357666016,8.498760223388672,4.158576965332031,289.59454345703125,0.0101337591186165,73.47183990478516,3.0302442610263824e-05,1.9617535144789144e-05,9.224360466003418,11.05557346343994,4.919286251068115,3.27220004692208e-05,3.741474210983142e-05,57.79200744628906,0.9373320937156676
IBT_2006198N37291_2006071806,2006198N37291,UNNAMED,2006-07-18 06:00:00,2006-07-18,2006,7,6,,TS,43.70000076293945,299.8999938964844,35.0,1004.0,IBTRACS_ERA5,OBS,1,43.70000076293945,299.8999938964844,2006198N37291,UNNAMED,0.0,train,-0.8668968020377239,0.4984876474064,-0.4999999999999997,-0.8660254037844388,18.0753173828125,12.427474975585938,218.44064331054688,3.552922134986147e-05,31.292755126953125,17.64427947998047,12.94970703125,238.97994995117188,0.0002864201960619,40.42307662963867,12.951725006103516,6.874191284179688,265.04248046875,0.0013260052073746,31.971250534057617,11.250972747802734,8.641620635986328,280.1589660644531,0.0053386595100164,59.63349914550781,12.299907684326172,10.013801574707031,288.7538452148437,0.0105814794078469,80.9862289428711,2.623070395202376e-05,3.125399598502554e-05,6.259487152099609,14.444439888000488,10.18135929107666,3.27220004692208e-05,3.741474210983142e-05,59.44489669799805,0.9373320937156676
IBT_2006198N37291_2006071812,2006198N37291,UNNAMED,2006-07-18 12:00:00,2006-07-18,2006,7,12,,DS,45.5,302.0,30.0,1007.0,IBTRACS_ERA5,OBS,1,45.5,302.0,2006198N37291,UNNAMED,0.0,train,-0.8480480961564261,0.5299192642332047,-0.4999999999999997,-0.8660254037844388,18.8341064453125,7.1960296630859375,218.41146850585935,3.3606971555855125e-05,29.704164505004883,13.259513854980469,7.861328125,238.75558471679688,0.0003222165105398,46.489593505859375,10.693424224853516,8.840988159179688,264.8017578125,0.0019508406985551,47.92729187011719,9.642452239990234,9.705829620361328,279.5608215332031,0.0061882641166448,72.04027557373047,9.934673309326172,10.330207824707031,288.2426147460937,0.010138020850718,80.20231628417969,2.7171852707397196e-05,3.741474210983142e-05,9.435198783874512,12.472833633422852,8.786876678466797,3.27220004692208e-05,3.741474210983142e-05,64.67341613769531,0.9373320937156676
IBT_2006198N37291_2006071818,2006198N37291,UNNAMED,2006-07-18 18:00:00,2006-07-18,2006,7,18,,DS,47.09999847412109,304.20001220703125,25.0,1009.0,IBTRACS_ERA5,OBS,1,47.09999847412109,304.20001220703125,2006198N37291,UNNAMED,0.0,train,-0.8270804545210565,0.5620835540640222,-0.4999999999999997,-0.8660254037844388,15.7208251953125,0.7399749755859375,217.0308532714844,3.710967575898394e-05,38.798770904541016,11.950675964355469,3.61962890625,237.67221069335935,0.0002451477048452,39.372596740722656,7.606510162353516,7.045333862304688,264.443359375,0.0020154223311692,50.91978454589844,7.030635833740234,8.493793487548828,278.8481750488281,0.0061160530894994,74.81168365478516,5.381450653076172,8.741340637207031,288.10516357421875,0.0094818333163857,75.68302154541016,1.1801377695519475e-05,6.468706942541758e-06,13.073810577392578,9.538019180297852,5.7280144691467285,3.27220004692208e-05,3.741474210983142e-05,65.22925567626953,6.259487152099609
IBT_2006200N32287_2006071812,2006200N32287,BERYL,2006-07-18 12:00:00,2006-07-18,2006,7,12,,TS,32.29999923706055,286.70001220703125,30.0,1010.0,IBTRACS_ERA5,OBS,1,32.29999923706055,286.70001220703125,2006200N32287,BERYL,0.0,train,-0.9578224336223048,0.287360723916553,-0.4999999999999997,-0.8660254037844388,7.2786865234375,3.8779144287109375,218.1996154785156,6.27271001576446e-05,56.880950927734375,4.559074401855469,6.097412109375,241.44876098632807,0.0006428373744711,71.38773345947266,-0.9639244079589844,2.9824676513671875,266.6649169921875,0.0037503791972994,79.76341247558594,1.2116050720214844,7.358783721923828,280.7556457519531,0.0077161695808172,82.7249755859375,2.540630340576172,9.846565246582031,289.13287353515625,0.0117900827899575,88.05674743652344,4.648164031095803e-05,4.606519360095263e-05,7.6206278800964355,2.9252142906188965,6.032628536224365,4.657666431739926e-05,4.606519360095263e-05,58.676513671875,1.8407635688781736
IBT_2006200N32287_2006071818,2006200N32287,BERYL,2006-07-18 18:00:00,2006-07-18,2006,7,18,,TS,33.0,286.70001220703125,35.0,1008.0,IBTRACS_ERA5,OBS,1,33.0,286.70001220703125,2006200N32287,BERYL,0.0,train,-0.9578224336223048,0.287360723916553,-0.4999999999999997,-0.8660254037844388,7.2786865234375,3.8779144287109375,218.1996154785156,6.27271001576446e-05,56.880950927734375,4.559074401855469,6.097412109375,241.44876098632807,0.0006428373744711,71.38773345947266,-0.9639244079589844,2.9824676513671875,266.6649169921875,0.0037503791972994,79.76341247558594,1.2116050720214844,7.358783721923828,280.7556457519531,0.0077161695808172,82.7249755859375,2.540630340576172,9.846565246582031,289.13287353515625,0.0117900827899575,88.05674743652344,4.648164031095803e-05,4.606519360095263e-05,7.6206278800964355,2.9252142906188965,6.032628536224365,4.657666431739926e-05,4.606519360095263e-05,58.676513671875,1.8407635688781736
NEG_20060718_01089,,,2006-07-18 00:00:00,2006-07-18,2006,7,0,,BG,0.0,,,,IBTRACS_ERA5,OBS,0,0.0,25.0,,,9312.781911879056,train,0.4226182617406994,0.90630778703665,-0.4999999999999997,-0.8660254037844388,-12.4432373046875,-10.388687133789062,218.87448120117188,4.939568316331133e-05,41.29073333740234,0.2841720581054687,-0.37158203125,240.52572631835935,0.00022059433104,26.77657890319824,-4.526546478271484,-6.8460235595703125,266.979248046875,0.0028824910987168,59.84452819824219,-4.087406158447266,2.495868682861328,282.3450012207031,0.0072650518268346,69.88578033447266,-0.964252471923828,2.1309890747070312,291.51141357421875,0.0119010070338845,76.35610961914062,-9.19125977816293e-06,9.121878974838182e-06,16.985563278198242,-4.347454071044922,-2.5958869457244877,5.862624675501138e-06,2.4155711798812263e-05,71.83012390136719,6.994388580322266
